,K,global_mean,delta,sd,rep,stop_unstrat_fixed,stop_unstrat_agrapa,stop_lcb_fixed,stop_lcb_agrapa,stop_uinnsm_fixed,stop_uinnsm_smooth,stop_uinnsm_smooth_predkelly
163,5,0.6555555555555554,0.0,0.05,18,28,17,130,89,50,20,20
164,5,0.6555555555555554,0.1,0.01,18,28,19,136,91,55,19,19
165,5,0.6555555555555554,0.1,0.05,18,28,19,137,90,60,20,20
166,5,0.6555555555555554,0.2,0.01,18,30,20,136,92,70,20,20
167,5,0.6555555555555554,0.2,0.05,18,26,17,142,95,80,20,20
168,5,0.6777777777777777,0.0,0.01,18,24,16,119,78,40,17,17
169,5,0.6777777777777777,0.0,0.05,18,24,16,118,79,40,15,15
170,5,0.6777777777777777,0.1,0.01,18,22,15,120,79,45,17,18
171,5,0.6777777777777777,0.1,0.05,18,25,16,118,83,50,20,20
172,5,0.6777777777777777,0.2,0.01,18,27,19,120,79,50,17,17
173,5,0.6777777777777777,0.2,0.05,18,26,17,122,83,60,19,19
174,5,0.7,0.0,0.01,18,22,15,107,73,35,15,15
175,5,0.7,0.0,0.05,18,22,14,108,74,39,15,15
176,5,0.7,0.1,0.01,18,21,15,108,73,35,15,15
177,5,0.7,0.1,0.05,18,23,14,107,72,40,15,15
178,5,0.7,0.2,0.01,18,26,19,108,73,40,15,15
179,5,0.7,0.2,0.05,18,21,14,108,72,40,15,15
0,2,0.5,0.0,0.01,35,1000,1000,1000,1000,1000,1000,1000
1,2,0.5,0.0,0.05,35,1000,1000,1000,1000,1000,1000,1000
2,2,0.5,0.1,0.01,35,1000,1000,1000,1000,1000,1000,1000
3,2,0.5,0.1,0.05,35,1000,1000,1000,1000,1000,1000,1000
4,2,0.5,0.2,0.01,35,1000,1000,1000,1000,1000,1000,1000
5,2,0.5,0.2,0.05,35,736,816,1000,1000,1000,1000,1000
6,2,0.5222222222222223,0.0,0.01,35,180,118,364,224,1000,129,129
7,2,0.5222222222222223,0.0,0.05,35,201,125,402,283,1000,150,150
8,2,0.5222222222222223,0.1,0.01,35,211,163,354,227,1000,132,132
9,2,0.5222222222222223,0.1,0.05,35,221,155,392,285,1000,205,206
10,2,0.5222222222222223,0.2,0.01,35,248,167,360,228,1000,136,136
11,2,0.5222222222222223,0.2,0.05,35,134,100,380,265,1000,129,130
12,2,0.5444444444444444,0.0,0.01,35,92,59,183,119,1000,67,67
13,2,0.5444444444444444,0.0,0.05,35,88,60,176,125,1000,72,72
14,2,0.5444444444444444,0.1,0.01,35,109,75,186,120,1000,68,68
15,2,0.5444444444444444,0.1,0.05,35,104,83,198,124,1000,66,66
16,2,0.5444444444444444,0.2,0.01,35,110,102,183,116,1000,67,67
17,2,0.5444444444444444,0.2,0.05,35,60,33,173,116,1000,61,62
18,2,0.5666666666666667,0.0,0.01,35,61,39,120,77,1000,43,43
19,2,0.5666666666666667,0.0,0.05,35,64,42,124,80,1000,48,48
20,2,0.5666666666666667,0.1,0.01,35,67,44,125,80,1000,46,46
21,2,0.5666666666666667,0.1,0.05,35,65,45,127,76,1000,38,38
22,2,0.5666666666666667,0.2,0.01,35,71,46,120,77,1000,44,44
23,2,0.5666666666666667,0.2,0.05,35,75,61,112,70,1000,34,34
24,2,0.5888888888888889,0.0,0.01,35,47,31,93,60,1000,32,32
25,2,0.5888888888888889,0.0,0.05,35,47,32,94,67,1000,40,40
26,2,0.5888888888888889,0.1,0.01,35,44,29,94,61,1000,33,33
27,2,0.5888888888888889,0.1,0.05,35,45,27,103,67,1000,33,33
28,2,0.5888888888888889,0.2,0.01,35,51,39,94,60,1000,33,33
29,2,0.5888888888888889,0.2,0.05,35,56,40,96,61,1000,36,35
30,2,0.611111111111111,0.0,0.01,35,38,25,75,50,182,27,27
31,2,0.611111111111111,0.0,0.05,35,36,26,76,52,305,28,28
32,2,0.611111111111111,0.1,0.01,35,41,26,75,50,1000,27,27
33,2,0.611111111111111,0.1,0.05,35,35,22,77,49,1000,25,25
34,2,0.611111111111111,0.2,0.01,35,34,25,75,50,1000,26,26
35,2,0.611111111111111,0.2,0.05,35,36,25,81,56,1000,28,27
36,2,0.6333333333333333,0.0,0.01,35,32,21,63,42,90,22,22
37,2,0.6333333333333333,0.0,0.05,35,32,20,66,43,96,25,25
38,2,0.6333333333333333,0.1,0.01,35,35,26,64,42,158,22,22
39,2,0.6333333333333333,0.1,0.05,35,31,21,65,45,152,28,28
40,2,0.6333333333333333,0.2,0.01,35,30,22,64,42,742,22,22
41,2,0.6333333333333333,0.2,0.05,35,40,34,63,42,1000,23,24
42,2,0.6555555555555554,0.0,0.01,35,28,19,55,37,62,19,19
43,2,0.6555555555555554,0.0,0.05,35,33,20,55,36,64,17,17
44,2,0.6555555555555554,0.1,0.01,35,27,19,55,37,82,19,19
45,2,0.6555555555555554,0.1,0.05,35,27,18,54,35,76,18,17
46,2,0.6555555555555554,0.2,0.01,35,32,22,55,37,146,19,19
47,2,0.6555555555555554,0.2,0.05,35,31,18,52,36,126,20,19
48,2,0.6777777777777777,0.0,0.01,35,24,16,48,32,46,16,16
49,2,0.6777777777777777,0.0,0.05,35,24,16,46,31,44,16,16
50,2,0.6777777777777777,0.1,0.01,35,26,18,48,32,58,16,16
51,2,0.6777777777777777,0.1,0.05,35,24,16,47,33,54,16,16
52,2,0.6777777777777777,0.2,0.01,35,24,15,48,32,76,16,16
53,2,0.6777777777777777,0.2,0.05,35,21,15,48,32,86,16,16
54,2,0.7,0.0,0.01,35,22,15,43,30,38,14,14
55,2,0.7,0.0,0.05,35,22,16,42,28,36,14,14
56,2,0.7,0.1,0.01,35,20,15,44,30,44,14,14
57,2,0.7,0.1,0.05,35,22,15,42,29,40,13,14
58,2,0.7,0.2,0.01,35,18,12,43,29,54,14,14
59,2,0.7,0.2,0.05,35,20,13,42,30,48,15,15
60,4,0.5,0.0,0.01,35,1000,1000,1000,1000,1000,1000,1000
61,4,0.5,0.0,0.05,35,1000,1000,1000,1000,1000,1000,1000
62,4,0.5,0.1,0.01,35,1000,1000,1000,1000,1000,1000,1000
63,4,0.5,0.1,0.05,35,1000,1000,1000,1000,1000,1000,1000
64,4,0.5,0.2,0.01,35,1000,1000,1000,1000,1000,1000,1000
65,4,0.5,0.2,0.05,35,1000,1000,1000,1000,1000,1000,1000
66,4,0.5222222222222223,0.0,0.01,35,170,109,726,454,1000,140,140
67,4,0.5222222222222223,0.0,0.05,35,208,163,789,553,1000,184,184
68,4,0.5222222222222223,0.1,0.01,35,181,85,724,460,1000,124,124
69,4,0.5222222222222223,0.1,0.05,35,156,116,688,499,1000,148,148
70,4,0.5222222222222223,0.2,0.01,35,258,188,708,446,1000,125,125
71,4,0.5222222222222223,0.2,0.05,35,180,65,747,504,1000,161,159
72,4,0.5444444444444444,0.0,0.01,35,90,59,364,232,1000,66,66
73,4,0.5444444444444444,0.0,0.05,35,87,51,379,272,1000,79,79
74,4,0.5444444444444444,0.1,0.01,35,93,64,369,236,1000,69,69
75,4,0.5444444444444444,0.1,0.05,35,115,82,355,227,1000,64,64
76,4,0.5444444444444444,0.2,0.01,35,97,80,364,233,1000,68,68
77,4,0.5444444444444444,0.2,0.05,35,93,64,367,231,1000,78,80
78,4,0.5666666666666667,0.0,0.01,35,61,40,249,160,1000,44,44
79,4,0.5666666666666667,0.0,0.05,35,73,46,251,160,1000,48,48
80,4,0.5666666666666667,0.1,0.01,35,60,40,247,158,1000,45,45
81,4,0.5666666666666667,0.1,0.05,35,71,47,255,172,1000,44,44
82,4,0.5666666666666667,0.2,0.01,35,82,62,248,159,1000,45,46
83,4,0.5666666666666667,0.2,0.05,35,87,54,255,176,1000,49,49
84,4,0.5888888888888889,0.0,0.01,35,48,31,186,120,1000,34,34
85,4,0.5888888888888889,0.0,0.05,35,50,37,187,129,1000,38,39
86,4,0.5888888888888889,0.1,0.01,35,47,30,186,120,1000,33,33
87,4,0.5888888888888889,0.1,0.05,35,56,39,186,124,1000,36,36
88,4,0.5888888888888889,0.2,0.01,35,39,23,187,123,1000,35,35
89,4,0.5888888888888889,0.2,0.05,35,56,45,189,124,1000,36,36
90,4,0.611111111111111,0.0,0.01,35,38,25,150,98,188,27,27
91,4,0.611111111111111,0.0,0.05,35,42,26,147,95,176,26,27
92,4,0.611111111111111,0.1,0.01,35,38,25,149,98,424,26,26
93,4,0.611111111111111,0.1,0.05,35,37,26,143,98,292,28,28
94,4,0.611111111111111,0.2,0.01,35,45,27,152,99,1000,27,27
95,4,0.611111111111111,0.2,0.05,35,38,26,147,96,1000,23,24
96,4,0.6333333333333333,0.0,0.01,35,32,21,128,83,96,23,23
97,4,0.6333333333333333,0.0,0.05,35,33,22,128,83,92,20,20
98,4,0.6333333333333333,0.1,0.01,35,31,20,126,82,124,22,22
99,4,0.6333333333333333,0.1,0.05,35,33,23,121,84,120,20,20
100,4,0.6333333333333333,0.2,0.01,35,33,23,126,82,216,23,22
101,4,0.6333333333333333,0.2,0.05,35,31,19,117,79,228,18,19
102,4,0.6555555555555554,0.0,0.01,35,28,20,109,74,64,20,20
103,4,0.6555555555555554,0.0,0.05,35,29,19,112,78,80,19,20
104,4,0.6555555555555554,0.1,0.01,35,25,17,108,73,72,19,19
105,4,0.6555555555555554,0.1,0.05,35,27,18,111,75,80,19,19
106,4,0.6555555555555554,0.2,0.01,35,26,17,108,74,96,19,19
107,4,0.6555555555555554,0.2,0.05,35,37,26,111,72,96,19,20
108,4,0.6777777777777777,0.0,0.01,35,24,16,97,64,48,16,16
109,4,0.6777777777777777,0.0,0.05,35,22,15,99,66,48,17,17
110,4,0.6777777777777777,0.1,0.01,35,25,17,96,63,52,16,16
111,4,0.6777777777777777,0.1,0.05,35,26,18,97,67,60,20,20
112,4,0.6777777777777777,0.2,0.01,35,27,20,97,64,64,16,16
113,4,0.6777777777777777,0.2,0.05,35,23,16,99,68,68,18,18
114,4,0.7,0.0,0.01,35,22,15,87,59,40,15,15
115,4,0.7,0.0,0.05,35,21,15,88,60,40,16,16
116,4,0.7,0.1,0.01,35,23,15,86,58,40,15,15
117,4,0.7,0.1,0.05,35,21,13,88,60,40,16,16
118,4,0.7,0.2,0.01,35,19,15,86,58,48,15,15
119,4,0.7,0.2,0.05,35,22,14,87,61,56,16,16
120,5,0.5,0.0,0.01,35,1000,1000,1000,1000,1000,1000,1000
121,5,0.5,0.0,0.05,35,1000,1000,1000,1000,1000,1000,1000
122,5,0.5,0.1,0.01,35,1000,1000,1000,1000,1000,1000,1000
123,5,0.5,0.1,0.05,35,1000,1000,1000,1000,1000,1000,1000
124,5,0.5,0.2,0.01,35,451,438,1000,1000,1000,1000,1000
125,5,0.5,0.2,0.05,35,1000,1000,1000,1000,1000,1000,1000
126,5,0.5222222222222223,0.0,0.01,35,184,114,892,562,1000,141,142
127,5,0.5222222222222223,0.0,0.05,35,194,143,942,703,1000,99,93
128,5,0.5222222222222223,0.1,0.01,35,154,87,879,550,1000,135,134
129,5,0.5222222222222223,0.1,0.05,35,190,162,870,580,1000,153,151
130,5,0.5222222222222223,0.2,0.01,35,166,106,900,571,1000,134,134
131,5,0.5222222222222223,0.2,0.05,35,243,189,790,530,1000,113,106
132,5,0.5444444444444444,0.0,0.01,35,89,59,451,285,1000,65,65
133,5,0.5444444444444444,0.0,0.05,35,109,71,448,289,1000,64,65
134,5,0.5444444444444444,0.1,0.01,35,101,64,460,293,1000,68,69
135,5,0.5444444444444444,0.1,0.05,35,88,65,450,289,1000,64,63
136,5,0.5444444444444444,0.2,0.01,35,93,69,451,285,1000,70,70
137,5,0.5444444444444444,0.2,0.05,35,80,41,444,292,1000,75,74
138,5,0.5666666666666667,0.0,0.01,35,62,39,304,200,1000,45,45
139,5,0.5666666666666667,0.0,0.05,35,65,47,330,220,1000,45,45
140,5,0.5666666666666667,0.1,0.01,35,61,42,309,196,1000,45,45
141,5,0.5666666666666667,0.1,0.05,35,74,44,300,195,1000,40,40
142,5,0.5666666666666667,0.2,0.01,35,75,51,302,195,1000,45,45
143,5,0.5666666666666667,0.2,0.05,35,79,55,315,204,1000,50,50
144,5,0.5888888888888889,0.0,0.01,35,47,30,230,149,250,34,34
145,5,0.5888888888888889,0.0,0.05,35,45,29,250,158,483,38,39
146,5,0.5888888888888889,0.1,0.01,35,46,31,234,151,1000,35,35
147,5,0.5888888888888889,0.1,0.05,35,52,35,232,149,1000,30,30
148,5,0.5888888888888889,0.2,0.01,35,54,33,229,149,1000,33,34
149,5,0.5888888888888889,0.2,0.05,35,49,32,225,143,1000,34,34
150,5,0.611111111111111,0.0,0.01,35,37,25,186,122,105,27,27
151,5,0.611111111111111,0.0,0.05,35,44,28,188,125,120,30,29
152,5,0.611111111111111,0.1,0.01,35,35,24,187,122,145,27,28
153,5,0.611111111111111,0.1,0.05,35,34,24,190,124,175,30,30
154,5,0.611111111111111,0.2,0.01,35,35,24,188,123,300,28,28
155,5,0.611111111111111,0.2,0.05,35,40,26,192,123,260,26,29
156,5,0.6333333333333333,0.0,0.01,35,32,21,157,103,65,22,22
157,5,0.6333333333333333,0.0,0.05,35,27,18,152,99,60,20,20
158,5,0.6333333333333333,0.1,0.01,35,33,21,158,103,80,23,23
159,5,0.6333333333333333,0.1,0.05,35,34,23,157,102,80,22,23
160,5,0.6333333333333333,0.2,0.01,35,33,22,157,103,105,23,23
161,5,0.6333333333333333,0.2,0.05,35,31,23,153,106,110,20,21
162,5,0.6555555555555554,0.0,0.01,35,27,19,136,92,50,20,20
163,5,0.6555555555555554,0.0,0.05,35,27,20,137,89,50,19,19
164,5,0.6555555555555554,0.1,0.01,35,27,18,136,92,55,20,20
165,5,0.6555555555555554,0.1,0.05,35,29,20,135,89,45,18,18
166,5,0.6555555555555554,0.2,0.01,35,30,18,136,92,70,19,19
167,5,0.6555555555555554,0.2,0.05,35,31,21,137,90,60,19,20
168,5,0.6777777777777777,0.0,0.01,35,24,16,120,79,40,17,17
169,5,0.6777777777777777,0.0,0.05,35,25,16,118,81,45,18,18
170,5,0.6777777777777777,0.1,0.01,35,26,16,120,79,45,17,17
171,5,0.6777777777777777,0.1,0.05,35,25,17,116,77,45,18,17
172,5,0.6777777777777777,0.2,0.01,35,22,13,119,79,50,17,17
173,5,0.6777777777777777,0.2,0.05,35,24,17,126,87,65,20,20
174,5,0.7,0.0,0.01,35,22,15,107,72,35,15,15
175,5,0.7,0.0,0.05,35,21,16,113,79,40,15,15
176,5,0.7,0.1,0.01,35,21,15,108,73,40,15,15
177,5,0.7,0.1,0.05,35,22,14,108,73,40,15,15
178,5,0.7,0.2,0.01,35,22,16,108,73,40,15,15
179,5,0.7,0.2,0.05,35,23,16,106,70,35,15,15
0,2,0.5,0.0,0.01,49,1000,1000,1000,1000,1000,1000,1000
1,2,0.5,0.0,0.05,49,1000,1000,1000,1000,1000,1000,1000
2,2,0.5,0.1,0.01,49,1000,1000,1000,1000,1000,1000,1000
3,2,0.5,0.1,0.05,49,1000,1000,1000,1000,1000,1000,1000
4,2,0.5,0.2,0.01,49,1000,1000,1000,1000,1000,1000,1000
5,2,0.5,0.2,0.05,49,1000,1000,1000,1000,1000,1000,1000
6,2,0.5222222222222223,0.0,0.01,49,182,118,352,230,1000,137,137
7,2,0.5222222222222223,0.0,0.05,49,169,124,369,250,1000,126,126
8,2,0.5222222222222223,0.1,0.01,49,189,136,358,229,1000,129,129
9,2,0.5222222222222223,0.1,0.05,49,229,193,474,277,1000,134,133
10,2,0.5222222222222223,0.2,0.01,49,172,130,367,228,1000,134,134
11,2,0.5222222222222223,0.2,0.05,49,397,408,406,287,1000,150,149
12,2,0.5444444444444444,0.0,0.01,49,95,60,185,120,1000,66,66
13,2,0.5444444444444444,0.0,0.05,49,77,55,180,125,1000,76,76
14,2,0.5444444444444444,0.1,0.01,49,94,61,185,118,1000,67,68
15,2,0.5444444444444444,0.1,0.05,49,94,60,192,124,1000,70,69
16,2,0.5444444444444444,0.2,0.01,49,125,88,182,118,1000,68,68
17,2,0.5444444444444444,0.2,0.05,49,116,105,183,131,1000,81,82
18,2,0.5666666666666667,0.0,0.01,49,59,38,121,78,1000,43,43
19,2,0.5666666666666667,0.0,0.05,49,69,45,121,81,1000,50,50
20,2,0.5666666666666667,0.1,0.01,49,58,41,122,78,1000,43,43
21,2,0.5666666666666667,0.1,0.05,49,66,41,117,75,1000,42,41
22,2,0.5666666666666667,0.2,0.01,49,72,43,126,81,1000,44,44
23,2,0.5666666666666667,0.2,0.05,49,55,30,136,91,1000,48,48
24,2,0.5888888888888889,0.0,0.01,49,48,31,93,60,1000,32,33
25,2,0.5888888888888889,0.0,0.05,49,54,34,95,61,1000,28,28
26,2,0.5888888888888889,0.1,0.01,49,54,35,91,60,1000,32,32
27,2,0.5888888888888889,0.1,0.05,49,53,33,109,78,1000,42,43
28,2,0.5888888888888889,0.2,0.01,49,50,34,93,61,1000,33,33
29,2,0.5888888888888889,0.2,0.05,49,56,43,98,66,1000,36,35
30,2,0.611111111111111,0.0,0.01,49,37,24,75,49,188,26,26
31,2,0.611111111111111,0.0,0.05,49,40,25,72,45,175,25,25
32,2,0.611111111111111,0.1,0.01,49,39,26,75,50,1000,26,26
33,2,0.611111111111111,0.1,0.05,49,36,23,74,49,1000,28,28
34,2,0.611111111111111,0.2,0.01,49,40,25,75,50,1000,26,26
35,2,0.611111111111111,0.2,0.05,49,38,23,81,54,1000,30,29
36,2,0.6333333333333333,0.0,0.01,49,32,21,63,41,92,22,22
37,2,0.6333333333333333,0.0,0.05,49,29,20,67,43,118,21,21
38,2,0.6333333333333333,0.1,0.01,49,31,20,64,42,160,22,22
39,2,0.6333333333333333,0.1,0.05,49,32,21,62,40,130,20,20
40,2,0.6333333333333333,0.2,0.01,49,35,25,63,41,768,22,22
41,2,0.6333333333333333,0.2,0.05,49,30,22,62,40,1000,21,22
42,2,0.6555555555555554,0.0,0.01,49,27,19,55,37,62,19,19
43,2,0.6555555555555554,0.0,0.05,49,27,18,55,36,62,18,18
44,2,0.6555555555555554,0.1,0.01,49,30,20,55,37,84,19,19
45,2,0.6555555555555554,0.1,0.05,49,29,20,54,37,88,18,18
46,2,0.6555555555555554,0.2,0.01,49,28,20,55,38,144,19,19
47,2,0.6555555555555554,0.2,0.05,49,34,24,52,34,126,17,17
48,2,0.6777777777777777,0.0,0.01,49,24,16,49,32,46,16,16
49,2,0.6777777777777777,0.0,0.05,49,26,17,47,32,42,15,15
50,2,0.6777777777777777,0.1,0.01,49,27,18,49,32,56,17,17
51,2,0.6777777777777777,0.1,0.05,49,24,16,49,34,52,18,18
52,2,0.6777777777777777,0.2,0.01,49,24,17,48,32,78,16,16
53,2,0.6777777777777777,0.2,0.05,49,26,16,49,33,90,17,17
54,2,0.7,0.0,0.01,49,22,15,43,29,36,14,14
55,2,0.7,0.0,0.05,49,22,15,41,29,34,14,14
56,2,0.7,0.1,0.01,49,21,14,43,30,44,14,14
57,2,0.7,0.1,0.05,49,22,16,45,30,48,16,15
58,2,0.7,0.2,0.01,49,26,16,44,29,56,14,14
59,2,0.7,0.2,0.05,49,21,16,44,30,60,14,14
60,4,0.5,0.0,0.01,49,1000,1000,1000,1000,1000,1000,1000
61,4,0.5,0.0,0.05,49,1000,1000,1000,1000,1000,1000,1000
62,4,0.5,0.1,0.01,49,1000,1000,1000,1000,1000,1000,1000
63,4,0.5,0.1,0.05,49,1000,1000,1000,1000,1000,1000,1000
64,4,0.5,0.2,0.01,49,1000,1000,1000,1000,1000,1000,1000
65,4,0.5,0.2,0.05,49,1000,1000,1000,1000,1000,1000,1000
66,4,0.5222222222222223,0.0,0.01,49,187,123,724,456,1000,135,135
67,4,0.5222222222222223,0.0,0.05,49,187,106,828,588,1000,192,192
68,4,0.5222222222222223,0.1,0.01,49,203,140,702,449,1000,143,143
69,4,0.5222222222222223,0.1,0.05,49,258,213,831,544,1000,195,194
70,4,0.5222222222222223,0.2,0.01,49,257,245,713,453,1000,130,130
71,4,0.5222222222222223,0.2,0.05,49,219,187,671,446,1000,144,142
72,4,0.5444444444444444,0.0,0.01,49,96,62,368,232,1000,66,66
73,4,0.5444444444444444,0.0,0.05,49,106,69,400,267,1000,76,76
74,4,0.5444444444444444,0.1,0.01,49,84,56,359,225,1000,63,64
75,4,0.5444444444444444,0.1,0.05,49,101,82,369,231,1000,72,71
76,4,0.5444444444444444,0.2,0.01,49,92,61,358,227,1000,64,64
77,4,0.5444444444444444,0.2,0.05,49,108,87,343,221,1000,58,60
78,4,0.5666666666666667,0.0,0.01,49,63,40,246,158,1000,46,45
79,4,0.5666666666666667,0.0,0.05,49,55,41,243,152,1000,43,43
80,4,0.5666666666666667,0.1,0.01,49,67,42,247,159,1000,44,44
81,4,0.5666666666666667,0.1,0.05,49,57,42,262,168,1000,40,40
82,4,0.5666666666666667,0.2,0.01,49,50,39,242,157,1000,44,44
83,4,0.5666666666666667,0.2,0.05,49,84,71,232,146,1000,44,44
84,4,0.5888888888888889,0.0,0.01,49,47,30,189,123,1000,34,34
85,4,0.5888888888888889,0.0,0.05,49,46,30,186,116,1000,35,34
86,4,0.5888888888888889,0.1,0.01,49,49,33,185,120,1000,32,33
87,4,0.5888888888888889,0.1,0.05,49,48,34,170,111,1000,31,30
88,4,0.5888888888888889,0.2,0.01,49,57,41,184,120,1000,32,32
89,4,0.5888888888888889,0.2,0.05,49,51,28,192,132,1000,36,36
90,4,0.611111111111111,0.0,0.01,49,38,25,152,99,200,27,27
91,4,0.611111111111111,0.0,0.05,49,38,24,154,104,220,28,28
92,4,0.611111111111111,0.1,0.01,49,39,26,149,98,424,27,27
93,4,0.611111111111111,0.1,0.05,49,39,26,152,98,568,26,27
94,4,0.611111111111111,0.2,0.01,49,40,28,150,98,1000,27,27
95,4,0.611111111111111,0.2,0.05,49,33,20,143,95,1000,24,24
96,4,0.6333333333333333,0.0,0.01,49,32,21,125,81,88,22,22
97,4,0.6333333333333333,0.0,0.05,49,30,22,118,80,88,20,20
98,4,0.6333333333333333,0.1,0.01,49,31,22,126,83,124,23,23
99,4,0.6333333333333333,0.1,0.05,49,28,19,128,84,136,23,23
100,4,0.6333333333333333,0.2,0.01,49,40,29,127,83,236,23,23
101,4,0.6333333333333333,0.2,0.05,49,34,18,127,85,248,20,20
102,4,0.6555555555555554,0.0,0.01,49,28,19,110,74,64,19,19
103,4,0.6555555555555554,0.0,0.05,49,26,18,105,71,60,19,19
104,4,0.6555555555555554,0.1,0.01,49,26,18,110,74,76,20,20
105,4,0.6555555555555554,0.1,0.05,49,28,19,109,74,76,19,19
106,4,0.6555555555555554,0.2,0.01,49,29,20,109,74,96,19,19
107,4,0.6555555555555554,0.2,0.05,49,28,17,109,74,96,18,19
108,4,0.6777777777777777,0.0,0.01,49,24,16,97,63,48,16,16
109,4,0.6777777777777777,0.0,0.05,49,24,16,91,62,44,15,15
110,4,0.6777777777777777,0.1,0.01,49,27,18,96,63,56,17,17
111,4,0.6777777777777777,0.1,0.05,49,25,16,99,66,56,17,17
112,4,0.6777777777777777,0.2,0.01,49,27,20,96,64,64,16,16
113,4,0.6777777777777777,0.2,0.05,49,34,24,96,63,60,16,16
114,4,0.7,0.0,0.01,49,22,15,87,59,40,15,15
115,4,0.7,0.0,0.05,49,24,16,91,64,48,16,16
116,4,0.7,0.1,0.01,49,22,15,86,59,40,15,15
117,4,0.7,0.1,0.05,49,24,17,89,60,40,16,16
118,4,0.7,0.2,0.01,49,22,15,86,58,48,15,15
119,4,0.7,0.2,0.05,49,21,14,85,56,40,15,14
120,5,0.5,0.0,0.01,49,1000,1000,1000,1000,1000,1000,1000
121,5,0.5,0.0,0.05,49,1000,1000,1000,1000,1000,1000,1000
122,5,0.5,0.1,0.01,49,1000,1000,1000,1000,1000,1000,1000
123,5,0.5,0.1,0.05,49,1000,1000,1000,1000,1000,1000,1000
124,5,0.5,0.2,0.01,49,1000,1000,1000,1000,1000,1000,1000
125,5,0.5,0.2,0.05,49,1000,1000,1000,1000,1000,1000,1000
126,5,0.5222222222222223,0.0,0.01,49,192,115,866,553,1000,134,133
127,5,0.5222222222222223,0.0,0.05,49,208,126,989,683,1000,174,175
128,5,0.5222222222222223,0.1,0.01,49,196,145,879,559,1000,134,134
129,5,0.5222222222222223,0.1,0.05,49,202,129,862,522,1000,120,119
130,5,0.5222222222222223,0.2,0.01,49,164,123,922,566,1000,130,130
131,5,0.5222222222222223,0.2,0.05,49,192,130,892,601,1000,158,158
132,5,0.5444444444444444,0.0,0.01,49,92,59,455,293,1000,65,65
133,5,0.5444444444444444,0.0,0.05,49,101,63,440,293,1000,72,75
134,5,0.5444444444444444,0.1,0.01,49,100,64,454,296,1000,70,70
135,5,0.5444444444444444,0.1,0.05,49,95,57,459,314,1000,70,70
136,5,0.5444444444444444,0.2,0.01,49,99,65,461,290,1000,68,67
137,5,0.5444444444444444,0.2,0.05,49,91,52,478,341,1000,70,69
138,5,0.5666666666666667,0.0,0.01,49,61,39,299,190,1000,44,45
139,5,0.5666666666666667,0.0,0.05,49,63,42,319,209,1000,40,40
140,5,0.5666666666666667,0.1,0.01,49,61,39,305,197,1000,45,45
141,5,0.5666666666666667,0.1,0.05,49,55,38,291,192,1000,40,40
142,5,0.5666666666666667,0.2,0.01,49,65,45,305,197,1000,44,44
143,5,0.5666666666666667,0.2,0.05,49,72,56,309,199,1000,35,35
144,5,0.5888888888888889,0.0,0.01,49,45,30,230,149,245,34,34
145,5,0.5888888888888889,0.0,0.05,49,55,42,234,149,329,31,31
146,5,0.5888888888888889,0.1,0.01,49,47,32,231,149,1000,33,33
147,5,0.5888888888888889,0.1,0.05,49,52,33,235,157,560,34,34
148,5,0.5888888888888889,0.2,0.01,49,59,40,231,150,1000,34,34
149,5,0.5888888888888889,0.2,0.05,49,48,31,237,152,1000,39,36
150,5,0.611111111111111,0.0,0.01,49,38,25,185,121,105,27,28
151,5,0.611111111111111,0.0,0.05,49,39,27,186,122,110,25,25
152,5,0.611111111111111,0.1,0.01,49,39,24,187,123,155,28,28
153,5,0.611111111111111,0.1,0.05,49,36,26,201,135,230,25,25
154,5,0.611111111111111,0.2,0.01,49,34,22,190,124,300,28,28
155,5,0.611111111111111,0.2,0.05,49,40,28,180,121,225,25,25
156,5,0.6333333333333333,0.0,0.01,49,32,22,157,102,70,24,23
157,5,0.6333333333333333,0.0,0.05,49,33,23,152,102,65,23,23
158,5,0.6333333333333333,0.1,0.01,49,32,21,156,102,80,23,23
159,5,0.6333333333333333,0.1,0.05,49,29,21,157,109,85,25,25
160,5,0.6333333333333333,0.2,0.01,49,36,23,157,103,105,23,23
161,5,0.6333333333333333,0.2,0.05,49,30,22,151,100,95,20,20
162,5,0.6555555555555554,0.0,0.01,49,27,18,135,91,50,20,20
163,5,0.6555555555555554,0.0,0.05,49,25,17,133,91,55,20,20
164,5,0.6555555555555554,0.1,0.01,49,25,17,137,92,60,20,20
165,5,0.6555555555555554,0.1,0.05,49,32,23,132,85,50,19,19
166,5,0.6555555555555554,0.2,0.01,49,27,19,137,91,70,19,20
167,5,0.6555555555555554,0.2,0.05,49,34,22,142,98,80,20,20
168,5,0.6777777777777777,0.0,0.01,49,25,16,120,79,40,18,17
169,5,0.6777777777777777,0.0,0.05,49,25,17,120,81,40,17,17
170,5,0.6777777777777777,0.1,0.01,49,25,17,120,79,45,17,17
171,5,0.6777777777777777,0.1,0.05,49,26,18,122,79,45,20,20
172,5,0.6777777777777777,0.2,0.01,49,27,19,120,79,50,18,17
173,5,0.6777777777777777,0.2,0.05,49,25,15,121,80,55,19,19
174,5,0.7,0.0,0.01,49,22,15,108,73,35,15,15
175,5,0.7,0.0,0.05,49,22,14,106,72,34,15,15
176,5,0.7,0.1,0.01,49,23,16,108,73,35,15,15
177,5,0.7,0.1,0.05,49,20,14,109,75,40,15,15
