batch_sizes,A_c,invalid
76,0.5657894736842105,0.868421052631579
4,0.625,0.75
4,0.625,0.75
288,0.5642361111111112,0.8715277777777778
4,0.5,1.0
28,0.5714285714285714,0.8571428571428571
44,0.5568181818181818,0.8863636363636364
8,0.5,1.0
384,0.55859375,0.8828125
24,0.5625,0.875
31,0.5483870967741935,0.9032258064516129
4,0.625,0.75
16,0.5625,0.875
143,0.5524475524475524,0.8951048951048951
8,0.5625,0.875
56,0.5178571428571429,0.9642857142857143
12,0.5416666666666666,0.9166666666666666
16,0.5625,0.875
20,0.55,0.9
4,0.5,1.0
4,0.5,1.0
296,0.5878378378378378,0.8243243243243243
72,0.5625,0.875
4,0.625,0.75
4,0.625,0.75
8,0.5625,0.875
4,0.625,0.75
60,0.5583333333333333,0.8833333333333333
4,0.5,1.0
3,0.8333333333333334,0.3333333333333333
16,0.59375,0.8125
220,0.5954545454545455,0.8090909090909091
4,0.625,0.75
159,0.5566037735849056,0.8867924528301887
4,0.5,1.0
109,0.5871559633027523,0.8256880733944955
4,0.5,1.0
4,0.5,1.0
4,0.5,1.0
12,0.5416666666666666,0.9166666666666666
16,0.5625,0.875
4,0.625,0.75
4,0.5,1.0
4,0.625,0.75
252,0.5436507936507936,0.9126984126984127
4,0.5,1.0
8,0.5625,0.875
4,0.625,0.75
444,0.5765765765765766,0.8468468468468469
28,0.5714285714285714,0.8571428571428571
4,0.5,1.0
23,0.6086956521739131,0.782608695652174
4,0.625,0.75
4,0.625,0.75
4,0.5,1.0
32,0.578125,0.84375
4,0.5,1.0
4,0.5,1.0
20,0.55,0.9
4,0.5,1.0
4,0.5,1.0
32,0.5625,0.875
8,0.625,0.75
52,0.5769230769230769,0.8461538461538461
2,0.75,0.5
4,0.625,0.75
36,0.5833333333333334,0.8333333333333334
8,0.5625,0.875
20,0.525,0.95
4,0.5,1.0
12,0.625,0.75
4,0.625,0.75
223,0.57847533632287,0.8430493273542601
16,0.5625,0.875
8,0.5625,0.875
252,0.5734126984126984,0.8531746031746031
4,0.625,0.75
4,0.625,0.75
4,0.5,1.0
4,0.5,1.0
107,0.5514018691588785,0.897196261682243
4,0.625,0.75
8,0.5625,0.875
4,0.5,1.0
8,0.5625,0.875
4,0.625,0.75
4,0.625,0.75
28,0.5535714285714286,0.8928571428571429
4,0.625,0.75
12,0.5416666666666666,0.9166666666666666
4,0.5,1.0
237,0.5421940928270043,0.9156118143459916
4,0.625,0.75
4,0.625,0.75
4,0.625,0.75
250,0.602,0.796
28,0.5357142857142857,0.9285714285714286
268,0.5597014925373134,0.8805970149253731
8,0.625,0.75
4,0.625,0.75
8,0.5625,0.875
148,0.5743243243243243,0.8513513513513513
120,0.5916666666666667,0.8166666666666667
20,0.6,0.8
351,0.5598290598290598,0.8803418803418803
17,0.7058823529411765,0.5882352941176471
4,0.625,0.75
8,0.5625,0.875
7,0.5,1.0
4,0.625,0.75
4,0.625,0.75
16,0.625,0.75
36,0.5416666666666666,0.9166666666666666
3,0.6666666666666666,0.6666666666666666
92,0.5652173913043478,0.8695652173913043
188,0.5851063829787234,0.8297872340425532
4,0.5,1.0
316,0.5933544303797469,0.8132911392405063
4,0.5,1.0
8,0.5625,0.875
12,0.5833333333333334,0.8333333333333334
20,0.6,0.8
36,0.6111111111111112,0.7777777777777778
414,0.5736714975845411,0.8526570048309179
4,0.625,0.75
24,0.5416666666666666,0.9166666666666666
4,0.625,0.75
4,0.625,0.75
4,0.625,0.75
4,0.625,0.75
4,0.5,1.0
78,0.7051282051282052,0.5897435897435898
8,0.625,0.75
1,1.0,0.0
4,0.625,0.75
12,0.5833333333333334,0.8333333333333334
121,0.5578512396694215,0.8842975206611571
8,0.625,0.75
12,0.625,0.75
140,0.5821428571428572,0.8357142857142857
349,0.5802292263610315,0.839541547277937
60,0.5666666666666667,0.8666666666666667
4,0.625,0.75
28,0.5535714285714286,0.8928571428571429
16,0.5625,0.875
387,0.5801033591731266,0.8397932816537468
12,0.5416666666666666,0.9166666666666666
8,0.5625,0.875
5,0.5,1.0
20,0.55,0.9
4,0.625,0.75
20,0.525,0.95
80,0.58125,0.8375
20,0.6,0.8
220,0.5681818181818182,0.8636363636363636
4,0.5,1.0
4,0.5,1.0
16,0.59375,0.8125
20,0.525,0.95
36,0.5555555555555556,0.8888888888888888
5,0.5,1.0
296,0.5709459459459459,0.8581081081081081
12,0.5416666666666666,0.9166666666666666
265,0.5886792452830188,0.8226415094339623
4,0.5,1.0
4,0.5,1.0
228,0.5460526315789473,0.9078947368421053
8,0.5625,0.875
3,0.5,1.0
16,0.5,1.0
28,0.5357142857142857,0.9285714285714286
8,0.5625,0.875
20,0.525,0.95
4,0.625,0.75
21,0.5238095238095238,0.9523809523809523
4,0.5,1.0
4,0.5,1.0
4,0.625,0.75
11,0.5909090909090909,0.8181818181818182
4,0.625,0.75
64,0.5859375,0.828125
4,0.5,1.0
3,0.6666666666666666,0.6666666666666666
4,0.5,1.0
419,0.5930787589498807,0.8138424821002387
4,0.5,1.0
425,0.5858823529411765,0.8282352941176471
84,0.5535714285714286,0.8928571428571429
8,0.5625,0.875
8,0.5,1.0
6,0.75,0.5
276,0.5797101449275363,0.8405797101449275
48,0.5625,0.875
8,0.625,0.75
4,0.5,1.0
4,0.625,0.75
16,0.5625,0.875
4,0.625,0.75
437,0.5755148741418764,0.8489702517162472
8,0.625,0.75
32,0.5625,0.875
277,0.5902527075812274,0.8194945848375451
4,0.625,0.75
48,0.5416666666666666,0.9166666666666666
4,0.625,0.75
28,0.5714285714285714,0.8571428571428571
4,0.625,0.75
48,0.59375,0.8125
12,0.5833333333333334,0.8333333333333334
4,0.5,1.0
76,0.5723684210526315,0.8552631578947368
32,0.609375,0.78125
10,0.6,0.8
40,0.55,0.9
410,0.5853658536585366,0.8292682926829268
80,0.55625,0.8875
424,0.5660377358490566,0.8679245283018868
4,0.625,0.75
20,0.55,0.9
124,0.5524193548387096,0.8951612903225806
52,0.5192307692307693,0.9615384615384616
4,0.5,1.0
4,0.625,0.75
252,0.5654761904761905,0.8690476190476191
24,0.5416666666666666,0.9166666666666666
60,0.5666666666666667,0.8666666666666667
20,0.525,0.95
2,0.75,0.5
4,0.625,0.75
28,0.5892857142857143,0.8214285714285714
11,0.6363636363636364,0.7272727272727273
4,0.625,0.75
368,0.592391304347826,0.8152173913043478
20,0.575,0.85
8,0.5625,0.875
94,0.7659574468085106,0.46808510638297873
4,0.625,0.75
304,0.59375,0.8125
4,0.5,1.0
63,0.5793650793650794,0.8412698412698413
8,0.625,0.75
4,0.5,1.0
3,0.5,1.0
2,1.0,0.0
365,0.5698630136986301,0.8602739726027397
16,0.5,1.0
12,0.5833333333333334,0.8333333333333334
4,0.5,1.0
4,0.5,1.0
24,0.625,0.75
8,0.5625,0.875
136,0.7242647058823529,0.5514705882352942
4,0.5,1.0
12,0.5833333333333334,0.8333333333333334
4,0.5,1.0
4,0.5,1.0
293,0.5614334470989761,0.8771331058020477
4,0.625,0.75
16,0.5,1.0
12,0.625,0.75
4,0.625,0.75
4,0.625,0.75
24,0.5625,0.875
4,0.5,1.0
4,0.5,1.0
4,0.5,1.0
4,0.5,1.0
40,0.5875,0.825
8,0.5625,0.875
4,0.625,0.75
382,0.5497382198952879,0.900523560209424
4,0.5,1.0
356,0.5660112359550562,0.8679775280898876
53,0.5660377358490566,0.8679245283018868
8,0.625,0.75
4,0.625,0.75
4,0.5,1.0
155,0.5548387096774193,0.8903225806451613
8,0.5625,0.875
4,0.625,0.75
20,0.6,0.8
228,0.5416666666666666,0.9166666666666666
12,0.5833333333333334,0.8333333333333334
16,0.625,0.75
122,0.5450819672131147,0.9098360655737705
4,0.5,1.0
36,0.5694444444444444,0.8611111111111112
8,0.5625,0.875
4,0.5,1.0
80,0.575,0.85
4,0.625,0.75
84,0.5595238095238095,0.8809523809523809
8,0.5625,0.875
8,0.5625,0.875
7,0.5,1.0
4,0.5,1.0
2,0.75,0.5
440,0.5636363636363636,0.8727272727272727
4,0.5,1.0
4,0.625,0.75
8,0.5625,0.875
144,0.5625,0.875
72,0.5625,0.875
4,0.625,0.75
4,0.5,1.0
4,0.5,1.0
316,0.5585443037974683,0.8829113924050633
4,0.625,0.75
176,0.5767045454545454,0.8465909090909091
4,0.625,0.75
12,0.5833333333333334,0.8333333333333334
8,0.625,0.75
20,0.55,0.9
4,0.5,1.0
45,0.5666666666666667,0.8666666666666667
8,0.625,0.75
4,0.625,0.75
36,0.5555555555555556,0.8888888888888888
72,0.5833333333333334,0.8333333333333334
16,0.5625,0.875
1,0.5,1.0
20,0.575,0.85
4,0.625,0.75
4,0.625,0.75
8,0.625,0.75
32,0.5625,0.875
77,0.7012987012987013,0.5974025974025974
8,0.625,0.75
4,0.5,1.0
343,0.5801749271137027,0.8396501457725948
40,0.525,0.95
4,0.625,0.75
68,0.5955882352941176,0.8088235294117647
8,0.5625,0.875
157,0.589171974522293,0.821656050955414
28,0.5178571428571429,0.9642857142857143
4,0.625,0.75
28,0.6071428571428571,0.7857142857142857
11,0.5909090909090909,0.8181818181818182
8,0.5625,0.875
4,0.625,0.75
60,0.575,0.85
12,0.5833333333333334,0.8333333333333334
20,0.575,0.85
48,0.59375,0.8125
4,0.625,0.75
4,0.5,1.0
4,0.5,1.0
196,0.6020408163265306,0.7959183673469388
4,0.625,0.75
16,0.5625,0.875
432,0.5914351851851852,0.8171296296296297
6,0.5833333333333334,0.8333333333333334
4,0.625,0.75
4,0.625,0.75
304,0.5575657894736842,0.8848684210526315
4,0.5,1.0
4,0.625,0.75
16,0.625,0.75
331,0.5664652567975831,0.8670694864048338
4,0.625,0.75
204,0.5857843137254902,0.8284313725490197
4,0.625,0.75
31,0.5806451612903226,0.8387096774193549
4,0.5,1.0
12,0.5416666666666666,0.9166666666666666
40,0.5875,0.825
4,0.625,0.75
160,0.58125,0.8375
4,0.625,0.75
4,0.5,1.0
12,0.5416666666666666,0.9166666666666666
20,0.5,1.0
12,0.5,1.0
4,0.625,0.75
28,0.5892857142857143,0.8214285714285714
4,0.5,1.0
12,0.5833333333333334,0.8333333333333334
4,0.625,0.75
16,0.59375,0.8125
4,0.5,1.0
4,0.5,1.0
8,0.5625,0.875
9,0.6111111111111112,0.7777777777777778
4,0.5,1.0
4,0.625,0.75
12,0.625,0.75
4,0.625,0.75
4,0.625,0.75
176,0.5795454545454546,0.8409090909090909
24,0.5833333333333334,0.8333333333333334
8,0.625,0.75
12,0.5833333333333334,0.8333333333333334
280,0.5482142857142858,0.9035714285714286
91,0.5604395604395604,0.8791208791208791
56,0.6071428571428571,0.7857142857142857
8,0.625,0.75
4,0.5,1.0
11,0.5909090909090909,0.8181818181818182
24,0.5416666666666666,0.9166666666666666
100,0.57,0.86
12,0.5833333333333334,0.8333333333333334
24,0.5208333333333334,0.9583333333333334
182,0.5961538461538461,0.8076923076923077
16,0.625,0.75
107,0.5654205607476636,0.8691588785046729
32,0.578125,0.84375
4,0.625,0.75
16,0.53125,0.9375
4,0.5,1.0
4,0.625,0.75
4,0.625,0.75
68,0.5955882352941176,0.8088235294117647
254,0.5767716535433071,0.8464566929133859
24,0.5625,0.875
4,0.625,0.75
4,0.625,0.75
12,0.625,0.75
4,0.625,0.75
23,0.7391304347826086,0.5217391304347826
12,0.5833333333333334,0.8333333333333334
4,0.5,1.0
16,0.5625,0.875
4,0.5,1.0
254,0.5787401574803149,0.84251968503937
36,0.5555555555555556,0.8888888888888888
32,0.578125,0.84375
36,0.5416666666666666,0.9166666666666666
136,0.5808823529411765,0.8382352941176471
4,0.625,0.75
8,0.5,1.0
8,0.5625,0.875
8,0.5625,0.875
20,0.525,0.95
94,0.574468085106383,0.851063829787234
40,0.5625,0.875
4,0.625,0.75
185,0.5702702702702702,0.8594594594594595
4,0.5,1.0
4,0.5,1.0
8,0.5625,0.875
4,0.5,1.0
8,0.5625,0.875
16,0.625,0.75
1,1.0,0.0
12,0.5416666666666666,0.9166666666666666
4,0.625,0.75
8,0.625,0.75
24,0.6041666666666666,0.7916666666666666
425,0.5894117647058823,0.8211764705882353
28,0.5892857142857143,0.8214285714285714
8,0.5625,0.875
305,0.5573770491803278,0.8852459016393442
111,0.7432432432432432,0.5135135135135135
4,0.625,0.75
1,1.0,0.0
24,0.5625,0.875
4,0.5,1.0
8,0.5625,0.875
36,0.5833333333333334,0.8333333333333334
123,0.540650406504065,0.9186991869918699
180,0.5527777777777778,0.8944444444444445
4,0.625,0.75
88,0.5965909090909091,0.8068181818181818
4,0.5,1.0
24,0.5208333333333334,0.9583333333333334
12,0.5416666666666666,0.9166666666666666
12,0.5833333333333334,0.8333333333333334
8,0.5,1.0
12,0.5416666666666666,0.9166666666666666
16,0.59375,0.8125
62,0.5403225806451613,0.9193548387096774
4,0.625,0.75
8,0.625,0.75
4,0.625,0.75
16,0.625,0.75
24,0.5833333333333334,0.8333333333333334
139,0.5503597122302158,0.8992805755395683
8,0.5,1.0
8,0.625,0.75
40,0.6125,0.775
88,0.5625,0.875
8,0.5625,0.875
4,0.625,0.75
64,0.5703125,0.859375
295,0.5796610169491525,0.8406779661016949
347,0.5734870317002881,0.8530259365994236
8,0.5625,0.875
36,0.5277777777777778,0.9444444444444444
213,0.5563380281690141,0.8873239436619719
8,0.625,0.75
224,0.5803571428571429,0.8392857142857143
4,0.5,1.0
4,0.625,0.75
3,0.6666666666666666,0.6666666666666666
388,0.5670103092783505,0.865979381443299
4,0.5,1.0
4,0.625,0.75
28,0.5357142857142857,0.9285714285714286
81,0.7716049382716049,0.4567901234567901
12,0.5833333333333334,0.8333333333333334
370,0.581081081081081,0.8378378378378378
12,0.625,0.75
8,0.625,0.75
4,0.625,0.75
52,0.5961538461538461,0.8076923076923077
16,0.59375,0.8125
12,0.625,0.75
42,0.5357142857142857,0.9285714285714286
4,0.625,0.75
4,0.5,1.0
8,0.5,1.0
390,0.5756410256410256,0.8487179487179487
228,0.5767543859649122,0.8464912280701754
39,0.5256410256410257,0.9487179487179487
60,0.575,0.85
4,0.5,1.0
4,0.5,1.0
12,0.5833333333333334,0.8333333333333334
44,0.5681818181818182,0.8636363636363636
4,0.625,0.75
76,0.5657894736842105,0.868421052631579
24,0.5833333333333334,0.8333333333333334
16,0.59375,0.8125
4,0.5,1.0
8,0.5625,0.875
12,0.5416666666666666,0.9166666666666666
91,0.5934065934065934,0.8131868131868132
4,0.625,0.75
8,0.625,0.75
244,0.5983606557377049,0.8032786885245902
368,0.5570652173913043,0.8858695652173914
16,0.5625,0.875
4,0.625,0.75
20,0.55,0.9
4,0.625,0.75
86,0.7034883720930233,0.5930232558139535
4,0.5,1.0
12,0.5833333333333334,0.8333333333333334
4,0.625,0.75
4,0.625,0.75
36,0.5694444444444444,0.8611111111111112
4,0.5,1.0
24,0.5625,0.875
4,0.625,0.75
4,0.625,0.75
8,0.5625,0.875
16,0.5625,0.875
353,0.5651558073654391,0.8696883852691218
4,0.5,1.0
4,0.5,1.0
8,0.625,0.75
20,0.5,1.0
40,0.55,0.9
3,0.5,1.0
47,0.5319148936170213,0.9361702127659575
4,0.625,0.75
4,0.625,0.75
8,0.5,1.0
4,0.5,1.0
8,0.625,0.75
8,0.625,0.75
277,0.5613718411552346,0.8772563176895307
268,0.5634328358208955,0.8731343283582089
8,0.5,1.0
4,0.5,1.0
4,0.5,1.0
332,0.5647590361445783,0.8704819277108434
58,0.5862068965517241,0.8275862068965517
336,0.5654761904761905,0.8690476190476191
64,0.5625,0.875
1,0.5,1.0
245,0.5775510204081633,0.8448979591836735
4,0.5,1.0
50,0.56,0.88
326,0.5797546012269938,0.8404907975460123
4,0.625,0.75
4,0.625,0.75
334,0.5808383233532934,0.8383233532934131
8,0.625,0.75
115,0.5869565217391305,0.8260869565217391
8,0.625,0.75
60,0.5916666666666667,0.8166666666666667
4,0.625,0.75
4,0.625,0.75
48,0.53125,0.9375
5,0.7,0.6
4,0.5,1.0
8,0.625,0.75
28,0.5714285714285714,0.8571428571428571
4,0.5,1.0
4,0.5,1.0
4,0.625,0.75
107,0.5560747663551402,0.8878504672897196
55,0.5909090909090909,0.8181818181818182
8,0.625,0.75
72,0.5555555555555556,0.8888888888888888
44,0.5795454545454546,0.8409090909090909
48,0.5520833333333334,0.8958333333333334
11,0.5454545454545454,0.9090909090909091
20,0.575,0.85
4,0.5,1.0
4,0.5,1.0
24,0.5833333333333334,0.8333333333333334
76,0.5723684210526315,0.8552631578947368
4,0.5,1.0
168,0.5773809523809523,0.8452380952380952
4,0.625,0.75
4,0.625,0.75
192,0.5625,0.875
28,0.5357142857142857,0.9285714285714286
40,0.5625,0.875
12,0.5,1.0
16,0.5625,0.875
4,0.5,1.0
12,0.5416666666666666,0.9166666666666666
20,0.6,0.8
88,0.6079545454545454,0.7840909090909091
16,0.59375,0.8125
4,0.625,0.75
12,0.5,1.0
6,0.5,1.0
36,0.5972222222222222,0.8055555555555556
4,0.625,0.75
96,0.5833333333333334,0.8333333333333334
188,0.5824468085106383,0.8351063829787234
23,0.5652173913043478,0.8695652173913043
51,0.5686274509803921,0.8627450980392157
4,0.625,0.75
192,0.5729166666666666,0.8541666666666666
151,0.5596026490066225,0.8807947019867549
28,0.5357142857142857,0.9285714285714286
20,0.575,0.85
4,0.625,0.75
52,0.5961538461538461,0.8076923076923077
3,0.6666666666666666,0.6666666666666666
1,0.5,1.0
260,0.5557692307692308,0.8884615384615384
8,0.5,1.0
12,0.5416666666666666,0.9166666666666666
7,0.6428571428571429,0.7142857142857143
284,0.5757042253521126,0.8485915492957746
52,0.5384615384615384,0.9230769230769231
4,0.5,1.0
4,0.5,1.0
4,0.625,0.75
8,0.5625,0.875
20,0.55,0.9
58,0.5689655172413793,0.8620689655172413
4,0.625,0.75
77,0.564935064935065,0.8701298701298701
4,0.625,0.75
4,0.625,0.75
78,0.5833333333333334,0.8333333333333334
4,0.625,0.75
24,0.5208333333333334,0.9583333333333334
16,0.5625,0.875
2,0.5,1.0
4,0.625,0.75
265,0.590566037735849,0.8188679245283019
8,0.5625,0.875
20,0.575,0.85
8,0.5625,0.875
4,0.625,0.75
4,0.625,0.75
264,0.5378787878787878,0.9242424242424242
12,0.5833333333333334,0.8333333333333334
80,0.55625,0.8875
16,0.53125,0.9375
12,0.5416666666666666,0.9166666666666666
8,0.5625,0.875
4,0.5,1.0
12,0.625,0.75
24,0.5833333333333334,0.8333333333333334
4,0.625,0.75
32,0.609375,0.78125
36,0.5555555555555556,0.8888888888888888
4,0.5,1.0
8,0.5625,0.875
76,0.5526315789473685,0.8947368421052632
205,0.5634146341463414,0.8731707317073171
57,0.5350877192982456,0.9298245614035088
4,0.5,1.0
4,0.625,0.75
4,0.625,0.75
4,0.5,1.0
298,0.5721476510067114,0.8557046979865772
8,0.625,0.75
20,0.525,0.95
16,0.5625,0.875
8,0.5,1.0
9,0.6111111111111112,0.7777777777777778
8,0.5625,0.875
75,0.5866666666666667,0.8266666666666667
32,0.5625,0.875
144,0.5451388888888888,0.9097222222222222
4,0.5,1.0
4,0.625,0.75
488,0.5840163934426229,0.8319672131147541
8,0.5625,0.875
111,0.5675675675675675,0.8648648648648649
8,0.625,0.75
56,0.5625,0.875
4,0.5,1.0
8,0.625,0.75
4,0.5,1.0
12,0.5416666666666666,0.9166666666666666
353,0.5679886685552408,0.8640226628895185
16,0.59375,0.8125
4,0.625,0.75
16,0.5625,0.875
12,0.5833333333333334,0.8333333333333334
3,0.5,1.0
8,0.5625,0.875
364,0.5741758241758241,0.8516483516483516
8,0.625,0.75
28,0.5714285714285714,0.8571428571428571
52,0.5961538461538461,0.8076923076923077
8,0.5625,0.875
16,0.53125,0.9375
44,0.5909090909090909,0.8181818181818182
8,0.5625,0.875
8,0.5625,0.875
4,0.625,0.75
35,0.5285714285714286,0.9428571428571428
8,0.5625,0.875
406,0.5603448275862069,0.8793103448275862
3,0.5,1.0
4,0.625,0.75
4,0.625,0.75
12,0.5,1.0
12,0.5416666666666666,0.9166666666666666
36,0.5833333333333334,0.8333333333333334
256,0.55859375,0.8828125
4,0.625,0.75
4,0.5,1.0
40,0.55,0.9
8,0.5,1.0
4,0.625,0.75
24,0.5625,0.875
4,0.5,1.0
8,0.5,1.0
8,0.5625,0.875
324,0.5771604938271605,0.845679012345679
8,0.5,1.0
8,0.625,0.75
44,0.5795454545454546,0.8409090909090909
1,1.0,0.0
68,0.5367647058823529,0.9264705882352942
40,0.55,0.9
4,0.625,0.75
4,0.625,0.75
12,0.5833333333333334,0.8333333333333334
216,0.5462962962962963,0.9074074074074074
4,0.5,1.0
16,0.5625,0.875
8,0.5625,0.875
12,0.5833333333333334,0.8333333333333334
40,0.575,0.85
4,0.5,1.0
16,0.625,0.75
3,0.5,1.0
4,0.5,1.0
4,0.625,0.75
8,0.5,1.0
3,0.5,1.0
64,0.59375,0.8125
8,0.625,0.75
95,0.5526315789473685,0.8947368421052632
4,0.625,0.75
161,0.5527950310559007,0.8944099378881988
4,0.625,0.75
20,0.6,0.8
46,0.5108695652173914,0.9782608695652174
8,0.5,1.0
280,0.55,0.9
4,0.5,1.0
4,0.625,0.75
2,0.5,1.0
8,0.5625,0.875
32,0.65625,0.6875
176,0.5625,0.875
12,0.5833333333333334,0.8333333333333334
4,0.625,0.75
8,0.5625,0.875
4,0.5,1.0
64,0.53125,0.9375
4,0.625,0.75
8,0.5,1.0
8,0.5625,0.875
272,0.5735294117647058,0.8529411764705882
20,0.55,0.9
4,0.5,1.0
16,0.5625,0.875
20,0.6,0.8
4,0.625,0.75
8,0.625,0.75
308,0.5876623376623377,0.8246753246753247
4,0.625,0.75
4,0.5,1.0
358,0.5768156424581006,0.8463687150837989
8,0.5625,0.875
4,0.625,0.75
8,0.625,0.75
96,0.5677083333333334,0.8645833333333334
16,0.53125,0.9375
8,0.5,1.0
8,0.5625,0.875
16,0.53125,0.9375
34,0.5735294117647058,0.8529411764705882
194,0.5489690721649485,0.9020618556701031
8,0.625,0.75
1,1.0,0.0
12,0.5833333333333334,0.8333333333333334
4,0.5,1.0
4,0.5,1.0
48,0.5833333333333334,0.8333333333333334
4,0.625,0.75
4,0.5,1.0
4,0.625,0.75
4,0.5,1.0
390,0.5846153846153846,0.8307692307692308
8,0.625,0.75
8,0.5,1.0
4,0.5,1.0
12,0.5416666666666666,0.9166666666666666
4,0.625,0.75
4,0.5,1.0
28,0.5714285714285714,0.8571428571428571
4,0.5,1.0
8,0.5,1.0
36,0.5416666666666666,0.9166666666666666
20,0.575,0.85
4,0.5,1.0
56,0.5625,0.875
245,0.5693877551020409,0.8612244897959184
140,0.5678571428571428,0.8642857142857143
12,0.5833333333333334,0.8333333333333334
4,0.625,0.75
4,0.5,1.0
20,0.575,0.85
4,0.625,0.75
124,0.5483870967741935,0.9032258064516129
4,0.5,1.0
16,0.625,0.75
4,0.625,0.75
8,0.5625,0.875
264,0.5568181818181818,0.8863636363636364
4,0.5,1.0
4,0.625,0.75
8,0.5625,0.875
8,0.5,1.0
79,0.5759493670886076,0.8481012658227848
235,0.5659574468085107,0.8680851063829788
8,0.625,0.75
8,0.625,0.75
16,0.5625,0.875
365,0.5917808219178082,0.8164383561643835
4,0.5,1.0
4,0.5,1.0
8,0.625,0.75
8,0.625,0.75
256,0.57421875,0.8515625
4,0.625,0.75
27,0.5555555555555556,0.8888888888888888
8,0.5625,0.875
56,0.5267857142857143,0.9464285714285714
244,0.5655737704918032,0.8688524590163934
12,0.625,0.75
12,0.625,0.75
4,0.5,1.0
4,0.5,1.0
161,0.5527950310559007,0.8944099378881988
4,0.625,0.75
28,0.6071428571428571,0.7857142857142857
20,0.55,0.9
4,0.625,0.75
4,0.625,0.75
4,0.625,0.75
4,0.5,1.0
4,0.5,1.0
8,0.5,1.0
16,0.5625,0.875
52,0.5576923076923077,0.8846153846153846
59,0.559322033898305,0.8813559322033898
256,0.546875,0.90625
4,0.5,1.0
4,0.5,1.0
4,0.5,1.0
4,0.5,1.0
16,0.59375,0.8125
388,0.5773195876288659,0.845360824742268
28,0.5357142857142857,0.9285714285714286
8,0.625,0.75
4,0.5,1.0
8,0.5,1.0
4,0.625,0.75
211,0.542654028436019,0.9146919431279621
7,0.5,1.0
12,0.5,1.0
8,0.5,1.0
404,0.5779702970297029,0.844059405940594
116,0.5344827586206896,0.9310344827586207
268,0.5764925373134329,0.8470149253731343
4,0.5,1.0
8,0.5625,0.875
4,0.625,0.75
4,0.625,0.75
8,0.5625,0.875
44,0.5909090909090909,0.8181818181818182
4,0.5,1.0
196,0.5867346938775511,0.826530612244898
68,0.5735294117647058,0.8529411764705882
20,0.575,0.85
24,0.5625,0.875
40,0.5875,0.825
56,0.5535714285714286,0.8928571428571429
3,0.6666666666666666,0.6666666666666666
32,0.609375,0.78125
4,0.5,1.0
116,0.5603448275862069,0.8793103448275862
156,0.5641025641025641,0.8717948717948718
8,0.5625,0.875
43,0.5465116279069767,0.9069767441860465
4,0.625,0.75
4,0.625,0.75
28,0.5535714285714286,0.8928571428571429
36,0.5555555555555556,0.8888888888888888
107,0.7336448598130841,0.5327102803738317
4,0.5,1.0
20,0.575,0.85
95,0.5736842105263158,0.8526315789473684
4,0.5,1.0
4,0.625,0.75
1,0.5,1.0
214,0.5514018691588785,0.897196261682243
320,0.571875,0.85625
31,0.5967741935483871,0.8064516129032258
31,0.5483870967741935,0.9032258064516129
4,0.625,0.75
7,0.5714285714285714,0.8571428571428571
114,0.75,0.5
12,0.5833333333333334,0.8333333333333334
4,0.5,1.0
4,0.5,1.0
12,0.5833333333333334,0.8333333333333334
8,0.5625,0.875
4,0.625,0.75
28,0.6071428571428571,0.7857142857142857
4,0.625,0.75
28,0.5535714285714286,0.8928571428571429
340,0.5647058823529412,0.8705882352941177
21,0.5238095238095238,0.9523809523809523
4,0.5,1.0
17,0.5294117647058824,0.9411764705882353
276,0.572463768115942,0.855072463768116
8,0.5625,0.875
20,0.55,0.9
32,0.546875,0.90625
12,0.5,1.0
8,0.625,0.75
20,0.55,0.9
4,0.625,0.75
15,0.6333333333333333,0.7333333333333333
8,0.625,0.75
20,0.575,0.85
409,0.5916870415647921,0.8166259168704156
8,0.5,1.0
32,0.59375,0.8125
1,1.0,0.0
4,0.5,1.0
384,0.5716145833333334,0.8567708333333334
88,0.5909090909090909,0.8181818181818182
12,0.5,1.0
16,0.53125,0.9375
4,0.5,1.0
8,0.5,1.0
3,0.6666666666666666,0.6666666666666666
