alt,n_bands,delta,method,bet,allocation,stopping_time,sample_size,run_time,worst_case_eta
0.5226315789473684,100,0.0,lcb,smooth_predictable,predictable_kelly,,,-0.6441044807434082,
0.5226315789473684,500,0.0,lcb,smooth_predictable,predictable_kelly,,,-0.6441044807434082,
0.5226315789473684,1,0.0,lcb,smooth_predictable,greedy_kelly,,,-0.6441044807434082,
0.5226315789473684,3,0.0,lcb,smooth_predictable,greedy_kelly,,,-0.6441044807434082,
0.5226315789473684,10,0.0,lcb,smooth_predictable,greedy_kelly,,,-0.6441044807434082,
0.5226315789473684,100,0.0,lcb,smooth_predictable,greedy_kelly,,,-0.6441044807434082,
0.5226315789473684,500,0.0,lcb,smooth_predictable,greedy_kelly,,,-0.6441044807434082,
0.5226315789473684,1,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.05305814743041992,[0.5 0.5]
0.5226315789473684,3,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.15468692779541016,[0.5 0.5]
0.5226315789473684,10,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.510789155960083,[0.45 0.55]
0.5226315789473684,100,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-5.110498905181885,[0.475 0.525]
0.5226315789473684,500,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-25.631447315216064,[0.475 0.525]
0.5226315789473684,1,0.5,uinnsm_product,fixed_predictable,predictable_kelly,400,400.0,-0.3175997734069824,[0.5 0.5]
0.5226315789473684,3,0.5,uinnsm_product,fixed_predictable,predictable_kelly,364,400.0,-0.9486405849456787,[0.16666667 0.83333333]
0.5226315789473684,10,0.5,uinnsm_product,fixed_predictable,predictable_kelly,158,310.0,-3.1916868686676025,[0.25 0.75]
0.5226315789473684,100,0.5,uinnsm_product,fixed_predictable,predictable_kelly,152,298.0,-31.794466018676758,[0.255 0.745]
0.5226315789473684,500,0.5,uinnsm_product,fixed_predictable,predictable_kelly,149,292.0,-159.0098488330841,[0.251 0.749]
0.5226315789473684,1,0.5,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-0.7289149761199951,[0.5 0.5]
0.5226315789473684,3,0.5,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-1.589191198348999,[0.83333333 0.16666667]
0.5226315789473684,10,0.5,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-4.567818641662598,[0.95 0.05]
0.5226315789473684,100,0.5,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-42.885518312454224,[0.995 0.005]
0.5226315789473684,500,0.5,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-215.21947312355042,[0.999 0.001]
0.5226315789473684,1,0.5,uinnsm_product,agrapa,round_robin,400,400.0,-0.05360865592956543,[0.5 0.5]
0.5226315789473684,3,0.5,uinnsm_product,agrapa,round_robin,400,400.0,-0.15668892860412598,[0.16666667 0.83333333]
0.5226315789473684,10,0.5,uinnsm_product,agrapa,round_robin,400,400.0,-0.5175001621246338,[0.25 0.75]
0.5226315789473684,100,0.5,uinnsm_product,agrapa,round_robin,192,192.0,-5.229527235031128,[0.265 0.735]
0.5226315789473684,500,0.5,uinnsm_product,agrapa,round_robin,156,156.0,-26.13939642906189,[0.269 0.731]
0.5226315789473684,1,0.5,uinnsm_product,agrapa,predictable_kelly,400,400.0,-0.3155531883239746,[0.5 0.5]
0.5226315789473684,3,0.5,uinnsm_product,agrapa,predictable_kelly,400,400.0,-0.9451708793640137,[0.16666667 0.83333333]
0.5226315789473684,10,0.5,uinnsm_product,agrapa,predictable_kelly,400,400.0,-3.1571173667907715,[0.25 0.75]
0.5226315789473684,100,0.5,uinnsm_product,agrapa,predictable_kelly,121,236.0,-31.83902931213379,[0.265 0.735]
0.5226315789473684,500,0.5,uinnsm_product,agrapa,predictable_kelly,121,236.0,-159.2733030319214,[0.261 0.739]
0.5226315789473684,1,0.5,uinnsm_product,agrapa,greedy_kelly,400,400.0,-0.7293264865875244,[0.5 0.5]
0.5226315789473684,3,0.5,uinnsm_product,agrapa,greedy_kelly,400,400.0,-1.5801279544830322,[0.16666667 0.83333333]
0.5226315789473684,10,0.5,uinnsm_product,agrapa,greedy_kelly,400,400.0,-4.553770303726196,[0.25 0.75]
0.5226315789473684,100,0.5,uinnsm_product,agrapa,greedy_kelly,133,133.0,-43.128628730773926,[0.265 0.735]
0.5226315789473684,500,0.5,uinnsm_product,agrapa,greedy_kelly,122,122.0,-214.5060577392578,[0.263 0.737]
0.5226315789473684,1,0.5,uinnsm_product,smooth_predictable,round_robin,400,400.0,-0.05281472206115723,[0.5 0.5]
0.5226315789473684,3,0.5,uinnsm_product,smooth_predictable,round_robin,290,290.0,-0.15343713760375977,[0.16666667 0.83333333]
0.5226315789473684,10,0.5,uinnsm_product,smooth_predictable,round_robin,154,154.0,-0.5053753852844238,[0.25 0.75]
0.5226315789473684,100,0.5,uinnsm_product,smooth_predictable,round_robin,138,138.0,-5.052735328674316,[0.265 0.735]
0.5226315789473684,500,0.5,uinnsm_product,smooth_predictable,round_robin,136,136.0,-25.32078766822815,[0.267 0.733]
0.5226315789473684,1,0.5,uinnsm_product,smooth_predictable,predictable_kelly,400,400.0,-0.31638574600219727,[0.5 0.5]
0.5226315789473684,3,0.5,uinnsm_product,smooth_predictable,predictable_kelly,385,400.0,-0.9443707466125488,[0.16666667 0.83333333]
0.5226315789473684,10,0.5,uinnsm_product,smooth_predictable,predictable_kelly,178,350.0,-3.1915650367736816,[0.25 0.75]
0.5226315789473684,100,0.5,uinnsm_product,smooth_predictable,predictable_kelly,135,264.0,-31.689043760299683,[0.255 0.745]
0.5226315789473684,500,0.5,uinnsm_product,smooth_predictable,predictable_kelly,135,264.0,-158.14846301078796,[0.251 0.749]
0.5226315789473684,1,0.5,uinnsm_product,smooth_predictable,greedy_kelly,400,400.0,-0.7338478565216064,[0.5 0.5]
0.5226315789473684,3,0.5,uinnsm_product,smooth_predictable,greedy_kelly,385,385.0,-1.5878183841705322,[0.16666667 0.83333333]
0.5226315789473684,10,0.5,uinnsm_product,smooth_predictable,greedy_kelly,168,168.0,-4.575772047042847,[0.25 0.75]
0.5226315789473684,100,0.5,uinnsm_product,smooth_predictable,greedy_kelly,136,136.0,-43.18642330169678,[0.255 0.745]
0.5226315789473684,500,0.5,uinnsm_product,smooth_predictable,greedy_kelly,135,135.0,-215.82492232322693,[0.243 0.757]
0.5226315789473684,1,0.5,lcb,fixed_predictable,round_robin,298,298,-0.8822727203369141,
0.5226315789473684,3,0.5,lcb,fixed_predictable,round_robin,298,298,-0.8806283473968506,
0.5226315789473684,10,0.5,lcb,fixed_predictable,round_robin,298,298,-0.8786988258361816,
0.5226315789473684,100,0.5,lcb,fixed_predictable,round_robin,298,298,-0.884272575378418,
0.5226315789473684,500,0.5,lcb,fixed_predictable,round_robin,298,298,-0.8866786956787109,
0.5226315789473684,1,0.5,lcb,fixed_predictable,predictable_kelly,,,-0.8866786956787109,
0.5226315789473684,3,0.5,lcb,fixed_predictable,predictable_kelly,,,-0.8866786956787109,
0.5226315789473684,10,0.5,lcb,fixed_predictable,predictable_kelly,,,-0.8866786956787109,
0.5226315789473684,100,0.5,lcb,fixed_predictable,predictable_kelly,,,-0.8866786956787109,
0.5226315789473684,500,0.5,lcb,fixed_predictable,predictable_kelly,,,-0.8866786956787109,
0.5226315789473684,1,0.5,lcb,fixed_predictable,greedy_kelly,,,-0.8866786956787109,
0.5226315789473684,3,0.5,lcb,fixed_predictable,greedy_kelly,,,-0.8866786956787109,
0.5226315789473684,10,0.5,lcb,fixed_predictable,greedy_kelly,,,-0.8866786956787109,
0.5226315789473684,100,0.5,lcb,fixed_predictable,greedy_kelly,,,-0.8866786956787109,
0.5226315789473684,500,0.5,lcb,fixed_predictable,greedy_kelly,,,-0.8866786956787109,
0.5226315789473684,1,0.5,lcb,agrapa,round_robin,188,188,-1.8196642398834229,
0.5226315789473684,3,0.5,lcb,agrapa,round_robin,188,188,-1.8313679695129395,
0.5226315789473684,10,0.5,lcb,agrapa,round_robin,188,188,-1.8129072189331055,
0.5226315789473684,100,0.5,lcb,agrapa,round_robin,188,188,-1.8220915794372559,
0.5226315789473684,500,0.5,lcb,agrapa,round_robin,188,188,-1.833235502243042,
0.5226315789473684,1,0.5,lcb,agrapa,predictable_kelly,,,-1.833235502243042,
0.5226315789473684,3,0.5,lcb,agrapa,predictable_kelly,,,-1.833235502243042,
0.5226315789473684,10,0.5,lcb,agrapa,predictable_kelly,,,-1.833235502243042,
0.5226315789473684,100,0.5,lcb,agrapa,predictable_kelly,,,-1.833235502243042,
0.5226315789473684,500,0.5,lcb,agrapa,predictable_kelly,,,-1.833235502243042,
0.5226315789473684,1,0.5,lcb,agrapa,greedy_kelly,,,-1.833235502243042,
0.5226315789473684,3,0.5,lcb,agrapa,greedy_kelly,,,-1.833235502243042,
0.5226315789473684,10,0.5,lcb,agrapa,greedy_kelly,,,-1.833235502243042,
0.5226315789473684,100,0.5,lcb,agrapa,greedy_kelly,,,-1.833235502243042,
0.5226315789473684,500,0.5,lcb,agrapa,greedy_kelly,,,-1.833235502243042,
0.5226315789473684,1,0.5,lcb,smooth_predictable,round_robin,263,263,-0.6449437141418457,
0.5226315789473684,3,0.5,lcb,smooth_predictable,round_robin,263,263,-0.6442630290985107,
0.5226315789473684,10,0.5,lcb,smooth_predictable,round_robin,263,263,-0.6414272785186768,
0.5226315789473684,100,0.5,lcb,smooth_predictable,round_robin,263,263,-0.644263744354248,
0.5226315789473684,500,0.5,lcb,smooth_predictable,round_robin,263,263,-0.6420433521270752,
0.5226315789473684,1,0.5,lcb,smooth_predictable,predictable_kelly,,,-0.6420433521270752,
0.5226315789473684,3,0.5,lcb,smooth_predictable,predictable_kelly,,,-0.6420433521270752,
0.5226315789473684,10,0.5,lcb,smooth_predictable,predictable_kelly,,,-0.6420433521270752,
0.5226315789473684,100,0.5,lcb,smooth_predictable,predictable_kelly,,,-0.6420433521270752,
0.5226315789473684,500,0.5,lcb,smooth_predictable,predictable_kelly,,,-0.6420433521270752,
0.5226315789473684,1,0.5,lcb,smooth_predictable,greedy_kelly,,,-0.6420433521270752,
0.5226315789473684,3,0.5,lcb,smooth_predictable,greedy_kelly,,,-0.6420433521270752,
0.5226315789473684,10,0.5,lcb,smooth_predictable,greedy_kelly,,,-0.6420433521270752,
0.5226315789473684,100,0.5,lcb,smooth_predictable,greedy_kelly,,,-0.6420433521270752,
0.5226315789473684,500,0.5,lcb,smooth_predictable,greedy_kelly,,,-0.6420433521270752,
0.5352631578947369,1,0.0,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.05337047576904297,[0.5 0.5]
0.5352631578947369,3,0.0,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.15404176712036133,[0.83333333 0.16666667]
0.5352631578947369,10,0.0,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.5094468593597412,[0.75 0.25]
0.5352631578947369,100,0.0,uinnsm_product,fixed_predictable,round_robin,400,400.0,-5.1109936237335205,[0.785 0.215]
0.5352631578947369,500,0.0,uinnsm_product,fixed_predictable,round_robin,400,400.0,-25.72516369819641,[0.783 0.217]
0.5352631578947369,1,0.0,uinnsm_product,fixed_predictable,predictable_kelly,400,400.0,-0.3175175189971924,[0.5 0.5]
0.5352631578947369,3,0.0,uinnsm_product,fixed_predictable,predictable_kelly,146,286.0,-0.9482738971710205,[0.5 0.5]
0.5352631578947369,10,0.0,uinnsm_product,fixed_predictable,predictable_kelly,96,186.0,-3.1487696170806885,[0.45 0.55]
0.5352631578947369,100,0.0,uinnsm_product,fixed_predictable,predictable_kelly,96,186.0,-31.725067853927612,[0.495 0.505]
0.5352631578947369,500,0.0,uinnsm_product,fixed_predictable,predictable_kelly,96,186.0,-159.03749346733093,[0.499 0.501]
0.5352631578947369,1,0.0,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-0.7306654453277588,[0.5 0.5]
0.5352631578947369,3,0.0,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-1.588965892791748,[0.16666667 0.83333333]
0.5352631578947369,10,0.0,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-4.577345132827759,[0.05 0.95]
0.5352631578947369,100,0.0,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-43.09635806083679,[0.005 0.995]
0.5352631578947369,500,0.0,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-214.57612323760986,[0.001 0.999]
0.5352631578947369,1,0.0,uinnsm_product,agrapa,round_robin,400,400.0,-0.05426788330078125,[0.5 0.5]
0.5352631578947369,3,0.0,uinnsm_product,agrapa,round_robin,400,400.0,-0.15714120864868164,[0.5 0.5]
0.5352631578947369,10,0.0,uinnsm_product,agrapa,round_robin,124,124.0,-0.5206878185272217,[0.45 0.55]
0.5352631578947369,100,0.0,uinnsm_product,agrapa,round_robin,86,86.0,-5.204510688781738,[0.485 0.515]
0.5352631578947369,500,0.0,uinnsm_product,agrapa,round_robin,78,78.0,-26.20753526687622,[0.481 0.519]
0.5352631578947369,1,0.0,uinnsm_product,agrapa,predictable_kelly,400,400.0,-0.31682538986206055,[0.5 0.5]
0.5352631578947369,3,0.0,uinnsm_product,agrapa,predictable_kelly,400,400.0,-0.9463930130004883,[0.5 0.5]
0.5352631578947369,10,0.0,uinnsm_product,agrapa,predictable_kelly,79,152.0,-3.1612091064453125,[0.55 0.45]
0.5352631578947369,100,0.0,uinnsm_product,agrapa,predictable_kelly,79,152.0,-31.8804030418396,[0.505 0.495]
0.5352631578947369,500,0.0,uinnsm_product,agrapa,predictable_kelly,78,150.0,-159.36563777923584,[0.501 0.499]
0.5352631578947369,1,0.0,uinnsm_product,agrapa,greedy_kelly,400,400.0,-0.7274246215820312,[0.5 0.5]
0.5352631578947369,3,0.0,uinnsm_product,agrapa,greedy_kelly,400,400.0,-1.590489149093628,[0.5 0.5]
0.5352631578947369,10,0.0,uinnsm_product,agrapa,greedy_kelly,124,124.0,-4.582864999771118,[0.45 0.55]
0.5352631578947369,100,0.0,uinnsm_product,agrapa,greedy_kelly,86,86.0,-43.12306499481201,[0.485 0.515]
0.5352631578947369,500,0.0,uinnsm_product,agrapa,greedy_kelly,78,78.0,-213.75404977798462,[0.481 0.519]
0.5352631578947369,1,0.0,uinnsm_product,smooth_predictable,round_robin,400,400.0,-0.05293393135070801,[0.5 0.5]
0.5352631578947369,3,0.0,uinnsm_product,smooth_predictable,round_robin,150,150.0,-0.15309500694274902,[0.5 0.5]
0.5352631578947369,10,0.0,uinnsm_product,smooth_predictable,round_robin,92,92.0,-0.5038356781005859,[0.55 0.45]
0.5352631578947369,100,0.0,uinnsm_product,smooth_predictable,round_robin,88,88.0,-5.053691148757935,[0.495 0.505]
0.5352631578947369,500,0.0,uinnsm_product,smooth_predictable,round_robin,88,88.0,-25.260535717010498,[0.499 0.501]
0.5352631578947369,1,0.0,uinnsm_product,smooth_predictable,predictable_kelly,400,400.0,-0.3179168701171875,[0.5 0.5]
0.5352631578947369,3,0.0,uinnsm_product,smooth_predictable,predictable_kelly,150,294.0,-0.9502682685852051,[0.5 0.5]
0.5352631578947369,10,0.0,uinnsm_product,smooth_predictable,predictable_kelly,87,168.0,-3.16774582862854,[0.45 0.55]
0.5352631578947369,100,0.0,uinnsm_product,smooth_predictable,predictable_kelly,87,168.0,-31.6859872341156,[0.495 0.505]
0.5352631578947369,500,0.0,uinnsm_product,smooth_predictable,predictable_kelly,87,168.0,-158.14274978637695,[0.499 0.501]
0.5352631578947369,1,0.0,uinnsm_product,smooth_predictable,greedy_kelly,400,400.0,-0.7288219928741455,[0.5 0.5]
0.5352631578947369,3,0.0,uinnsm_product,smooth_predictable,greedy_kelly,150,150.0,-1.5878331661224365,[0.5 0.5]
0.5352631578947369,10,0.0,uinnsm_product,smooth_predictable,greedy_kelly,92,92.0,-4.582297086715698,[0.55 0.45]
0.5352631578947369,100,0.0,uinnsm_product,smooth_predictable,greedy_kelly,88,88.0,-43.13653230667114,[0.495 0.505]
0.5352631578947369,500,0.0,uinnsm_product,smooth_predictable,greedy_kelly,88,88.0,-214.35526871681213,[0.499 0.501]
0.5352631578947369,1,0.0,lcb,fixed_predictable,round_robin,191,191,-0.8804795742034912,
0.5352631578947369,3,0.0,lcb,fixed_predictable,round_robin,191,191,-0.8819987773895264,
0.5352631578947369,10,0.0,lcb,fixed_predictable,round_robin,191,191,-0.8823163509368896,
0.5352631578947369,100,0.0,lcb,fixed_predictable,round_robin,191,191,-0.8875277042388916,
0.5352631578947369,500,0.0,lcb,fixed_predictable,round_robin,191,191,-0.8838417530059814,
0.5352631578947369,1,0.0,lcb,fixed_predictable,predictable_kelly,,,-0.8838417530059814,
0.5352631578947369,3,0.0,lcb,fixed_predictable,predictable_kelly,,,-0.8838417530059814,
0.5352631578947369,10,0.0,lcb,fixed_predictable,predictable_kelly,,,-0.8838417530059814,
0.5352631578947369,100,0.0,lcb,fixed_predictable,predictable_kelly,,,-0.8838417530059814,
0.5352631578947369,500,0.0,lcb,fixed_predictable,predictable_kelly,,,-0.8838417530059814,
0.5352631578947369,1,0.0,lcb,fixed_predictable,greedy_kelly,,,-0.8838417530059814,
0.5352631578947369,3,0.0,lcb,fixed_predictable,greedy_kelly,,,-0.8838417530059814,
0.5352631578947369,10,0.0,lcb,fixed_predictable,greedy_kelly,,,-0.8838417530059814,
0.5352631578947369,100,0.0,lcb,fixed_predictable,greedy_kelly,,,-0.8838417530059814,
0.5352631578947369,500,0.0,lcb,fixed_predictable,greedy_kelly,,,-0.8838417530059814,
0.5352631578947369,1,0.0,lcb,agrapa,round_robin,123,123,-1.8277363777160645,
0.5352631578947369,3,0.0,lcb,agrapa,round_robin,123,123,-1.8306877613067627,
0.5352631578947369,10,0.0,lcb,agrapa,round_robin,123,123,-1.8328232765197754,
0.5352631578947369,100,0.0,lcb,agrapa,round_robin,123,123,-1.8360929489135742,
0.5352631578947369,500,0.0,lcb,agrapa,round_robin,123,123,-1.8376998901367188,
0.5352631578947369,1,0.0,lcb,agrapa,predictable_kelly,,,-1.8376998901367188,
0.5352631578947369,3,0.0,lcb,agrapa,predictable_kelly,,,-1.8376998901367188,
0.5352631578947369,10,0.0,lcb,agrapa,predictable_kelly,,,-1.8376998901367188,
0.5352631578947369,100,0.0,lcb,agrapa,predictable_kelly,,,-1.8376998901367188,
0.5352631578947369,500,0.0,lcb,agrapa,predictable_kelly,,,-1.8376998901367188,
0.5352631578947369,1,0.0,lcb,agrapa,greedy_kelly,,,-1.8376998901367188,
0.5352631578947369,3,0.0,lcb,agrapa,greedy_kelly,,,-1.8376998901367188,
0.5352631578947369,10,0.0,lcb,agrapa,greedy_kelly,,,-1.8376998901367188,
0.5352631578947369,100,0.0,lcb,agrapa,greedy_kelly,,,-1.8376998901367188,
0.5352631578947369,500,0.0,lcb,agrapa,greedy_kelly,,,-1.8376998901367188,
0.5352631578947369,1,0.0,lcb,smooth_predictable,round_robin,171,171,-0.6510298252105713,
0.5352631578947369,3,0.0,lcb,smooth_predictable,round_robin,171,171,-0.6509244441986084,
0.5352631578947369,10,0.0,lcb,smooth_predictable,round_robin,171,171,-0.6483392715454102,
0.5352631578947369,100,0.0,lcb,smooth_predictable,round_robin,171,171,-0.6449446678161621,
0.5352631578947369,500,0.0,lcb,smooth_predictable,round_robin,171,171,-0.6436796188354492,
0.5352631578947369,1,0.0,lcb,smooth_predictable,predictable_kelly,,,-0.6436796188354492,
0.5352631578947369,3,0.0,lcb,smooth_predictable,predictable_kelly,,,-0.6436796188354492,
0.5352631578947369,10,0.0,lcb,smooth_predictable,predictable_kelly,,,-0.6436796188354492,
0.5352631578947369,100,0.0,lcb,smooth_predictable,predictable_kelly,,,-0.6436796188354492,
0.5352631578947369,500,0.0,lcb,smooth_predictable,predictable_kelly,,,-0.6436796188354492,
0.5352631578947369,1,0.0,lcb,smooth_predictable,greedy_kelly,,,-0.6436796188354492,
0.5352631578947369,3,0.0,lcb,smooth_predictable,greedy_kelly,,,-0.6436796188354492,
0.5352631578947369,10,0.0,lcb,smooth_predictable,greedy_kelly,,,-0.6436796188354492,
0.5352631578947369,100,0.0,lcb,smooth_predictable,greedy_kelly,,,-0.6436796188354492,
0.5352631578947369,500,0.0,lcb,smooth_predictable,greedy_kelly,,,-0.6436796188354492,
0.5352631578947369,1,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.05270671844482422,[0.5 0.5]
0.5352631578947369,3,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.15375781059265137,[0.5 0.5]
0.5352631578947369,10,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.5070819854736328,[0.55 0.45]
0.5352631578947369,100,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-5.082301616668701,[0.535 0.465]
0.5352631578947369,500,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-25.621699810028076,[0.533 0.467]
0.5352631578947369,1,0.5,uinnsm_product,fixed_predictable,predictable_kelly,380,380.0,-0.31621336936950684,[0.5 0.5]
0.5352631578947369,3,0.5,uinnsm_product,fixed_predictable,predictable_kelly,321,400.0,-0.9470083713531494,[0.16666667 0.83333333]
0.5352631578947369,10,0.5,uinnsm_product,fixed_predictable,predictable_kelly,100,194.0,-3.1405997276306152,[0.25 0.75]
0.5352631578947369,100,0.5,uinnsm_product,fixed_predictable,predictable_kelly,96,186.0,-31.701367139816284,[0.255 0.745]
0.5352631578947369,500,0.5,uinnsm_product,fixed_predictable,predictable_kelly,96,186.0,-158.61012077331543,[0.249 0.751]
0.5352631578947369,1,0.5,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-0.7353472709655762,[0.5 0.5]
0.5352631578947369,3,0.5,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-1.5828986167907715,[0.83333333 0.16666667]
0.5352631578947369,10,0.5,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-4.553714275360107,[0.95 0.05]
0.5352631578947369,100,0.5,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-42.97229981422424,[0.995 0.005]
0.5352631578947369,500,0.5,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-215.1644630432129,[0.999 0.001]
0.5352631578947369,1,0.5,uinnsm_product,agrapa,round_robin,400,400.0,-0.053995609283447266,[0.5 0.5]
0.5352631578947369,3,0.5,uinnsm_product,agrapa,round_robin,400,400.0,-0.15812253952026367,[0.16666667 0.83333333]
0.5352631578947369,10,0.5,uinnsm_product,agrapa,round_robin,400,400.0,-0.5203695297241211,[0.25 0.75]
0.5352631578947369,100,0.5,uinnsm_product,agrapa,round_robin,114,114.0,-5.207859039306641,[0.275 0.725]
0.5352631578947369,500,0.5,uinnsm_product,agrapa,round_robin,100,100.0,-26.11759066581726,[0.279 0.721]
0.5352631578947369,1,0.5,uinnsm_product,agrapa,predictable_kelly,400,400.0,-0.31639575958251953,[0.5 0.5]
0.5352631578947369,3,0.5,uinnsm_product,agrapa,predictable_kelly,400,400.0,-0.9447705745697021,[0.16666667 0.83333333]
0.5352631578947369,10,0.5,uinnsm_product,agrapa,predictable_kelly,400,400.0,-3.153947591781616,[0.25 0.75]
0.5352631578947369,100,0.5,uinnsm_product,agrapa,predictable_kelly,88,170.0,-31.84537672996521,[0.265 0.735]
0.5352631578947369,500,0.5,uinnsm_product,agrapa,predictable_kelly,78,150.0,-159.2762167453766,[0.267 0.733]
0.5352631578947369,1,0.5,uinnsm_product,agrapa,greedy_kelly,400,400.0,-0.7286956310272217,[0.5 0.5]
0.5352631578947369,3,0.5,uinnsm_product,agrapa,greedy_kelly,400,400.0,-1.5808520317077637,[0.16666667 0.83333333]
0.5352631578947369,10,0.5,uinnsm_product,agrapa,greedy_kelly,400,400.0,-4.568886756896973,[0.25 0.75]
