alt,n_bands,delta,method,bet,allocation,stopping_time,sample_size,run_time,worst_case_eta
0.5857894736842105,10,0.0,uinnsm_product,agrapa,predictable_kelly,26,46.0,-3.67535138130188,[0.45 0.55]
0.5857894736842105,100,0.0,uinnsm_product,agrapa,predictable_kelly,24,42.0,-35.379493951797485,[0.495 0.505]
0.5857894736842105,500,0.0,uinnsm_product,agrapa,predictable_kelly,24,42.0,-176.92763781547546,[0.499 0.501]
0.5857894736842105,1,0.0,uinnsm_product,agrapa,greedy_kelly,400,400.0,-0.8335950374603271,[0.5 0.5]
0.5857894736842105,3,0.0,uinnsm_product,agrapa,greedy_kelly,400,400.0,-1.7246248722076416,[0.5 0.5]
0.5857894736842105,10,0.0,uinnsm_product,agrapa,greedy_kelly,46,46.0,-5.056339740753174,[0.45 0.55]
0.5857894736842105,100,0.0,uinnsm_product,agrapa,greedy_kelly,24,24.0,-47.883941411972046,[0.495 0.505]
0.5857894736842105,500,0.0,uinnsm_product,agrapa,greedy_kelly,24,24.0,-237.13784289360046,[0.499 0.501]
0.5857894736842105,1,0.0,uinnsm_product,smooth_predictable,round_robin,208,208.0,-0.07632279396057129,[0.5 0.5]
0.5857894736842105,3,0.0,uinnsm_product,smooth_predictable,round_robin,56,56.0,-0.22165703773498535,[0.5 0.5]
0.5857894736842105,10,0.0,uinnsm_product,smooth_predictable,round_robin,39,39.0,-0.7290375232696533,[0.55 0.45]
0.5857894736842105,100,0.0,uinnsm_product,smooth_predictable,round_robin,37,37.0,-7.350088834762573,[0.505 0.495]
0.5857894736842105,500,0.0,uinnsm_product,smooth_predictable,round_robin,36,36.0,-36.64882779121399,[0.499 0.501]
0.5857894736842105,1,0.0,uinnsm_product,smooth_predictable,predictable_kelly,208,208.0,-0.35201573371887207,[0.5 0.5]
0.5857894736842105,3,0.0,uinnsm_product,smooth_predictable,predictable_kelly,56,106.0,-1.049978494644165,[0.5 0.5]
0.5857894736842105,10,0.0,uinnsm_product,smooth_predictable,predictable_kelly,37,68.0,-3.5268754959106445,[0.45 0.55]
0.5857894736842105,100,0.0,uinnsm_product,smooth_predictable,predictable_kelly,36,66.0,-35.346086502075195,[0.495 0.505]
0.5857894736842105,500,0.0,uinnsm_product,smooth_predictable,predictable_kelly,36,66.0,-177.571387052536,[0.499 0.501]
0.5857894736842105,1,0.0,uinnsm_product,smooth_predictable,greedy_kelly,208,208.0,-0.856248140335083,[0.5 0.5]
0.5857894736842105,3,0.0,uinnsm_product,smooth_predictable,greedy_kelly,56,56.0,-1.7710754871368408,[0.5 0.5]
0.5857894736842105,10,0.0,uinnsm_product,smooth_predictable,greedy_kelly,39,39.0,-5.182918310165405,[0.55 0.45]
0.5857894736842105,100,0.0,uinnsm_product,smooth_predictable,greedy_kelly,37,37.0,-49.14889717102051,[0.505 0.495]
0.5857894736842105,500,0.0,uinnsm_product,smooth_predictable,greedy_kelly,36,36.0,-242.69704294204712,[0.499 0.501]
0.5857894736842105,1,0.0,uinnsm_product,inverse,round_robin,348,348.0,-0.07511377334594727,[0.5 0.5]
0.5857894736842105,3,0.0,uinnsm_product,inverse,round_robin,50,50.0,-0.22070693969726562,[0.5 0.5]
0.5857894736842105,10,0.0,uinnsm_product,inverse,round_robin,36,36.0,-0.7677359580993652,[0.55 0.45]
0.5857894736842105,100,0.0,uinnsm_product,inverse,round_robin,34,34.0,-7.336786508560181,[0.495 0.505]
0.5857894736842105,500,0.0,uinnsm_product,inverse,round_robin,34,34.0,-37.01678156852722,[0.499 0.501]
0.5857894736842105,1,0.0,uinnsm_product,inverse,predictable_kelly,348,348.0,-0.39125609397888184,[0.5 0.5]
0.5857894736842105,3,0.0,uinnsm_product,inverse,predictable_kelly,117,228.0,-1.0516204833984375,[0.5 0.5]
0.5857894736842105,10,0.0,uinnsm_product,inverse,predictable_kelly,34,62.0,-3.5281505584716797,[0.55 0.45]
0.5857894736842105,100,0.0,uinnsm_product,inverse,predictable_kelly,34,62.0,-35.51447772979736,[0.495 0.505]
0.5857894736842105,500,0.0,uinnsm_product,inverse,predictable_kelly,34,62.0,-177.73066926002502,[0.499 0.501]
0.5857894736842105,1,0.0,uinnsm_product,inverse,greedy_kelly,348,348.0,-0.7876887321472168,[0.5 0.5]
0.5857894736842105,3,0.0,uinnsm_product,inverse,greedy_kelly,50,50.0,-1.7313029766082764,[0.5 0.5]
0.5857894736842105,10,0.0,uinnsm_product,inverse,greedy_kelly,36,36.0,-5.108673095703125,[0.55 0.45]
0.5857894736842105,100,0.0,uinnsm_product,inverse,greedy_kelly,34,34.0,-47.981247663497925,[0.495 0.505]
0.5857894736842105,500,0.0,uinnsm_product,inverse,greedy_kelly,34,34.0,-238.72052717208862,[0.499 0.501]
0.5857894736842105,1,0.0,lcb,fixed_predictable,round_robin,81,81,-18.31094717979431,
0.5857894736842105,3,0.0,lcb,fixed_predictable,round_robin,81,81,-18.32939338684082,
0.5857894736842105,10,0.0,lcb,fixed_predictable,round_robin,81,81,-18.299423456192017,
0.5857894736842105,100,0.0,lcb,fixed_predictable,round_robin,81,81,-18.312910556793213,
0.5857894736842105,500,0.0,lcb,fixed_predictable,round_robin,81,81,-18.350438594818115,
0.5857894736842105,1,0.0,lcb,fixed_predictable,predictable_kelly,,,-18.350438594818115,
0.5857894736842105,3,0.0,lcb,fixed_predictable,predictable_kelly,,,-18.350438594818115,
0.5857894736842105,10,0.0,lcb,fixed_predictable,predictable_kelly,,,-18.350438594818115,
0.5857894736842105,100,0.0,lcb,fixed_predictable,predictable_kelly,,,-18.350438594818115,
0.5857894736842105,500,0.0,lcb,fixed_predictable,predictable_kelly,,,-18.350438594818115,
0.5857894736842105,1,0.0,lcb,fixed_predictable,greedy_kelly,,,-18.350438594818115,
0.5857894736842105,3,0.0,lcb,fixed_predictable,greedy_kelly,,,-18.350438594818115,
0.5857894736842105,10,0.0,lcb,fixed_predictable,greedy_kelly,,,-18.350438594818115,
0.5857894736842105,100,0.0,lcb,fixed_predictable,greedy_kelly,,,-18.350438594818115,
0.5857894736842105,500,0.0,lcb,fixed_predictable,greedy_kelly,,,-18.350438594818115,
0.5857894736842105,1,0.0,lcb,agrapa,round_robin,45,45,-18.31477975845337,
0.5857894736842105,3,0.0,lcb,agrapa,round_robin,45,45,-18.335836172103882,
0.5857894736842105,10,0.0,lcb,agrapa,round_robin,45,45,-18.205443620681763,
0.5857894736842105,100,0.0,lcb,agrapa,round_robin,45,45,-18.13610339164734,
0.5857894736842105,500,0.0,lcb,agrapa,round_robin,45,45,-18.171045541763306,
0.5857894736842105,1,0.0,lcb,agrapa,predictable_kelly,,,-18.171045541763306,
0.5857894736842105,3,0.0,lcb,agrapa,predictable_kelly,,,-18.171045541763306,
0.5857894736842105,10,0.0,lcb,agrapa,predictable_kelly,,,-18.171045541763306,
0.5857894736842105,100,0.0,lcb,agrapa,predictable_kelly,,,-18.171045541763306,
0.5857894736842105,500,0.0,lcb,agrapa,predictable_kelly,,,-18.171045541763306,
0.5857894736842105,1,0.0,lcb,agrapa,greedy_kelly,,,-18.171045541763306,
0.5857894736842105,3,0.0,lcb,agrapa,greedy_kelly,,,-18.171045541763306,
0.5857894736842105,10,0.0,lcb,agrapa,greedy_kelly,,,-18.171045541763306,
0.5857894736842105,100,0.0,lcb,agrapa,greedy_kelly,,,-18.171045541763306,
0.5857894736842105,500,0.0,lcb,agrapa,greedy_kelly,,,-18.171045541763306,
0.5857894736842105,1,0.0,lcb,smooth_predictable,round_robin,71,71,-18.103371620178223,
0.5857894736842105,3,0.0,lcb,smooth_predictable,round_robin,71,71,-18.173481225967407,
0.5857894736842105,10,0.0,lcb,smooth_predictable,round_robin,71,71,-18.06448793411255,
0.5857894736842105,100,0.0,lcb,smooth_predictable,round_robin,71,71,-18.08346462249756,
0.5857894736842105,500,0.0,lcb,smooth_predictable,round_robin,71,71,-18.145028591156006,
0.5857894736842105,1,0.0,lcb,smooth_predictable,predictable_kelly,,,-18.145028591156006,
0.5857894736842105,3,0.0,lcb,smooth_predictable,predictable_kelly,,,-18.145028591156006,
0.5857894736842105,10,0.0,lcb,smooth_predictable,predictable_kelly,,,-18.145028591156006,
0.5857894736842105,100,0.0,lcb,smooth_predictable,predictable_kelly,,,-18.145028591156006,
0.5857894736842105,500,0.0,lcb,smooth_predictable,predictable_kelly,,,-18.145028591156006,
0.5857894736842105,1,0.0,lcb,smooth_predictable,greedy_kelly,,,-18.145028591156006,
0.5857894736842105,3,0.0,lcb,smooth_predictable,greedy_kelly,,,-18.145028591156006,
0.5857894736842105,10,0.0,lcb,smooth_predictable,greedy_kelly,,,-18.145028591156006,
0.5857894736842105,100,0.0,lcb,smooth_predictable,greedy_kelly,,,-18.145028591156006,
0.5857894736842105,500,0.0,lcb,smooth_predictable,greedy_kelly,,,-18.145028591156006,
0.5857894736842105,1,0.0,lcb,inverse,round_robin,65,65,-18.074155569076538,
0.5857894736842105,3,0.0,lcb,inverse,round_robin,65,65,-18.061718940734863,
0.5857894736842105,10,0.0,lcb,inverse,round_robin,65,65,-18.117590188980103,
0.5857894736842105,100,0.0,lcb,inverse,round_robin,65,65,-18.09223985671997,
0.5857894736842105,500,0.0,lcb,inverse,round_robin,65,65,-18.03899908065796,
0.5857894736842105,1,0.0,lcb,inverse,predictable_kelly,,,-18.03899908065796,
0.5857894736842105,3,0.0,lcb,inverse,predictable_kelly,,,-18.03899908065796,
0.5857894736842105,10,0.0,lcb,inverse,predictable_kelly,,,-18.03899908065796,
0.5857894736842105,100,0.0,lcb,inverse,predictable_kelly,,,-18.03899908065796,
0.5857894736842105,500,0.0,lcb,inverse,predictable_kelly,,,-18.03899908065796,
0.5857894736842105,1,0.0,lcb,inverse,greedy_kelly,,,-18.03899908065796,
0.5857894736842105,3,0.0,lcb,inverse,greedy_kelly,,,-18.03899908065796,
0.5857894736842105,10,0.0,lcb,inverse,greedy_kelly,,,-18.03899908065796,
0.5857894736842105,100,0.0,lcb,inverse,greedy_kelly,,,-18.03899908065796,
0.5857894736842105,500,0.0,lcb,inverse,greedy_kelly,,,-18.03899908065796,
0.5857894736842105,1,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.08331847190856934,[0.5 0.5]
0.5857894736842105,3,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.2359604835510254,[0.83333333 0.16666667]
0.5857894736842105,10,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.7663044929504395,[0.65 0.35]
0.5857894736842105,100,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-7.700894355773926,[0.695 0.305]
0.5857894736842105,500,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-38.859888315200806,[0.695 0.305]
0.5857894736842105,1,0.5,uinnsm_product,fixed_predictable,predictable_kelly,332,332.0,-0.36592531204223633,[0.5 0.5]
0.5857894736842105,3,0.5,uinnsm_product,fixed_predictable,predictable_kelly,219,400.0,-1.0801634788513184,[0.16666667 0.83333333]
0.5857894736842105,10,0.5,uinnsm_product,fixed_predictable,predictable_kelly,42,78.0,-3.636735677719116,[0.25 0.75]
0.5857894736842105,100,0.5,uinnsm_product,fixed_predictable,predictable_kelly,41,76.0,-36.08931827545166,[0.245 0.755]
0.5857894736842105,500,0.5,uinnsm_product,fixed_predictable,predictable_kelly,41,76.0,-177.17478442192078,[0.249 0.751]
0.5857894736842105,1,0.5,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-0.7842872142791748,[0.5 0.5]
0.5857894736842105,3,0.5,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-1.7367157936096191,[0.83333333 0.16666667]
0.5857894736842105,10,0.5,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-5.025665521621704,[0.95 0.05]
0.5857894736842105,100,0.5,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-47.71748995780945,[0.995 0.005]
0.5857894736842105,500,0.5,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-237.30870723724365,[0.999 0.001]
0.5857894736842105,1,0.5,uinnsm_product,agrapa,round_robin,400,400.0,-0.07458877563476562,[0.5 0.5]
0.5857894736842105,3,0.5,uinnsm_product,agrapa,round_robin,400,400.0,-0.22090768814086914,[0.16666667 0.83333333]
0.5857894736842105,10,0.5,uinnsm_product,agrapa,round_robin,40,40.0,-0.7320108413696289,[0.35 0.65]
0.5857894736842105,100,0.5,uinnsm_product,agrapa,round_robin,32,32.0,-7.367950677871704,[0.335 0.665]
0.5857894736842105,500,0.5,uinnsm_product,agrapa,round_robin,32,32.0,-36.792550802230835,[0.335 0.665]
0.5857894736842105,1,0.5,uinnsm_product,agrapa,predictable_kelly,400,400.0,-0.3513624668121338,[0.5 0.5]
0.5857894736842105,3,0.5,uinnsm_product,agrapa,predictable_kelly,400,400.0,-1.0530197620391846,[0.16666667 0.83333333]
0.5857894736842105,10,0.5,uinnsm_product,agrapa,predictable_kelly,32,58.0,-3.5697615146636963,[0.25 0.75]
0.5857894736842105,100,0.5,uinnsm_product,agrapa,predictable_kelly,24,42.0,-35.41004538536072,[0.285 0.715]
0.5857894736842105,500,0.5,uinnsm_product,agrapa,predictable_kelly,25,44.0,-177.3205246925354,[0.277 0.723]
0.5857894736842105,1,0.5,uinnsm_product,agrapa,greedy_kelly,400,400.0,-0.8180782794952393,[0.5 0.5]
0.5857894736842105,3,0.5,uinnsm_product,agrapa,greedy_kelly,400,400.0,-1.7748022079467773,[0.16666667 0.83333333]
0.5857894736842105,10,0.5,uinnsm_product,agrapa,greedy_kelly,28,28.0,-5.205000162124634,[0.25 0.75]
0.5857894736842105,100,0.5,uinnsm_product,agrapa,greedy_kelly,24,24.0,-49.223742961883545,[0.335 0.665]
0.5857894736842105,500,0.5,uinnsm_product,agrapa,greedy_kelly,24,24.0,-244.09189343452454,[0.275 0.725]
0.5857894736842105,1,0.5,uinnsm_product,smooth_predictable,round_robin,400,400.0,-0.07643604278564453,[0.5 0.5]
0.5857894736842105,3,0.5,uinnsm_product,smooth_predictable,round_robin,54,54.0,-0.22045254707336426,[0.16666667 0.83333333]
0.5857894736842105,10,0.5,uinnsm_product,smooth_predictable,round_robin,40,40.0,-0.728895902633667,[0.25 0.75]
0.5857894736842105,100,0.5,uinnsm_product,smooth_predictable,round_robin,38,38.0,-7.320242643356323,[0.295 0.705]
0.5857894736842105,500,0.5,uinnsm_product,smooth_predictable,round_robin,38,38.0,-36.69847631454468,[0.303 0.697]
0.5857894736842105,1,0.5,uinnsm_product,smooth_predictable,predictable_kelly,400,400.0,-0.3551476001739502,[0.5 0.5]
0.5857894736842105,3,0.5,uinnsm_product,smooth_predictable,predictable_kelly,224,400.0,-1.0522541999816895,[0.16666667 0.83333333]
0.5857894736842105,10,0.5,uinnsm_product,smooth_predictable,predictable_kelly,81,156.0,-3.498386859893799,[0.25 0.75]
0.5857894736842105,100,0.5,uinnsm_product,smooth_predictable,predictable_kelly,38,70.0,-35.340368032455444,[0.265 0.735]
0.5857894736842105,500,0.5,uinnsm_product,smooth_predictable,predictable_kelly,39,72.0,-176.7078502178192,[0.263 0.737]
0.5857894736842105,1,0.5,uinnsm_product,smooth_predictable,greedy_kelly,400,400.0,-0.7872276306152344,[0.5 0.5]
0.5857894736842105,3,0.5,uinnsm_product,smooth_predictable,greedy_kelly,102,102.0,-1.729236364364624,[0.16666667 0.83333333]
0.5857894736842105,10,0.5,uinnsm_product,smooth_predictable,greedy_kelly,44,44.0,-5.023630619049072,[0.25 0.75]
0.5857894736842105,100,0.5,uinnsm_product,smooth_predictable,greedy_kelly,36,36.0,-47.690701723098755,[0.265 0.735]
0.5857894736842105,500,0.5,uinnsm_product,smooth_predictable,greedy_kelly,35,35.0,-236.68399786949158,[0.257 0.743]
0.5857894736842105,1,0.5,uinnsm_product,inverse,round_robin,400,400.0,-0.07488656044006348,[0.5 0.5]
0.5857894736842105,3,0.5,uinnsm_product,inverse,round_robin,48,48.0,-0.22122859954833984,[0.16666667 0.83333333]
0.5857894736842105,10,0.5,uinnsm_product,inverse,round_robin,38,38.0,-0.7405333518981934,[0.25 0.75]
0.5857894736842105,100,0.5,uinnsm_product,inverse,round_robin,34,34.0,-7.324678897857666,[0.295 0.705]
0.5857894736842105,500,0.5,uinnsm_product,inverse,round_robin,34,34.0,-36.98048496246338,[0.297 0.703]
0.5857894736842105,1,0.5,uinnsm_product,inverse,predictable_kelly,400,400.0,-0.36763858795166016,[0.5 0.5]
0.5857894736842105,3,0.5,uinnsm_product,inverse,predictable_kelly,220,400.0,-1.0515401363372803,[0.16666667 0.83333333]
0.5857894736842105,10,0.5,uinnsm_product,inverse,predictable_kelly,74,142.0,-3.520771026611328,[0.25 0.75]
0.5857894736842105,100,0.5,uinnsm_product,inverse,predictable_kelly,34,62.0,-35.43652391433716,[0.255 0.745]
0.5857894736842105,500,0.5,uinnsm_product,inverse,predictable_kelly,33,60.0,-181.16667294502258,[0.257 0.743]
0.5857894736842105,1,0.5,uinnsm_product,inverse,greedy_kelly,400,400.0,-0.8371734619140625,[0.5 0.5]
0.5857894736842105,3,0.5,uinnsm_product,inverse,greedy_kelly,65,65.0,-1.7895493507385254,[0.16666667 0.83333333]
0.5857894736842105,10,0.5,uinnsm_product,inverse,greedy_kelly,39,39.0,-5.178745985031128,[0.25 0.75]
0.5857894736842105,100,0.5,uinnsm_product,inverse,greedy_kelly,33,33.0,-49.29324650764465,[0.255 0.745]
0.5857894736842105,500,0.5,uinnsm_product,inverse,greedy_kelly,33,33.0,-241.86766576766968,[0.255 0.745]
0.5857894736842105,1,0.5,lcb,fixed_predictable,round_robin,81,81,-18.441401720046997,
0.5857894736842105,3,0.5,lcb,fixed_predictable,round_robin,81,81,-18.392316579818726,
0.5857894736842105,10,0.5,lcb,fixed_predictable,round_robin,81,81,-18.22596311569214,
0.5857894736842105,100,0.5,lcb,fixed_predictable,round_robin,81,81,-18.262534379959106,
0.5857894736842105,500,0.5,lcb,fixed_predictable,round_robin,81,81,-18.301480054855347,
0.5857894736842105,1,0.5,lcb,fixed_predictable,predictable_kelly,,,-18.301480054855347,
0.5857894736842105,3,0.5,lcb,fixed_predictable,predictable_kelly,,,-18.301480054855347,
0.5857894736842105,10,0.5,lcb,fixed_predictable,predictable_kelly,,,-18.301480054855347,
0.5857894736842105,100,0.5,lcb,fixed_predictable,predictable_kelly,,,-18.301480054855347,
0.5857894736842105,500,0.5,lcb,fixed_predictable,predictable_kelly,,,-18.301480054855347,
0.5857894736842105,1,0.5,lcb,fixed_predictable,greedy_kelly,,,-18.301480054855347,
0.5857894736842105,3,0.5,lcb,fixed_predictable,greedy_kelly,,,-18.301480054855347,
0.5857894736842105,10,0.5,lcb,fixed_predictable,greedy_kelly,,,-18.301480054855347,
0.5857894736842105,100,0.5,lcb,fixed_predictable,greedy_kelly,,,-18.301480054855347,
0.5857894736842105,500,0.5,lcb,fixed_predictable,greedy_kelly,,,-18.301480054855347,
0.5857894736842105,1,0.5,lcb,agrapa,round_robin,44,44,-18.266637802124023,
0.5857894736842105,3,0.5,lcb,agrapa,round_robin,44,44,-18.25175166130066,
0.5857894736842105,10,0.5,lcb,agrapa,round_robin,44,44,-18.26646637916565,
0.5857894736842105,100,0.5,lcb,agrapa,round_robin,44,44,-18.22573757171631,
0.5857894736842105,500,0.5,lcb,agrapa,round_robin,44,44,-18.266912937164307,
0.5857894736842105,1,0.5,lcb,agrapa,predictable_kelly,,,-18.266912937164307,
0.5857894736842105,3,0.5,lcb,agrapa,predictable_kelly,,,-18.266912937164307,
0.5857894736842105,10,0.5,lcb,agrapa,predictable_kelly,,,-18.266912937164307,
0.5857894736842105,100,0.5,lcb,agrapa,predictable_kelly,,,-18.266912937164307,
0.5857894736842105,500,0.5,lcb,agrapa,predictable_kelly,,,-18.266912937164307,
0.5857894736842105,1,0.5,lcb,agrapa,greedy_kelly,,,-18.266912937164307,
0.5857894736842105,3,0.5,lcb,agrapa,greedy_kelly,,,-18.266912937164307,
0.5857894736842105,10,0.5,lcb,agrapa,greedy_kelly,,,-18.266912937164307,
0.5857894736842105,100,0.5,lcb,agrapa,greedy_kelly,,,-18.266912937164307,
0.5857894736842105,500,0.5,lcb,agrapa,greedy_kelly,,,-18.266912937164307,
0.5857894736842105,1,0.5,lcb,smooth_predictable,round_robin,69,69,-18.09009885787964,
0.5857894736842105,3,0.5,lcb,smooth_predictable,round_robin,69,69,-18.084431171417236,
0.5857894736842105,10,0.5,lcb,smooth_predictable,round_robin,69,69,-18.101953744888306,
0.5857894736842105,100,0.5,lcb,smooth_predictable,round_robin,69,69,-18.056928157806396,
0.5857894736842105,500,0.5,lcb,smooth_predictable,round_robin,69,69,-18.13518786430359,
0.5857894736842105,1,0.5,lcb,smooth_predictable,predictable_kelly,,,-18.13518786430359,
0.5857894736842105,3,0.5,lcb,smooth_predictable,predictable_kelly,,,-18.13518786430359,
0.5857894736842105,10,0.5,lcb,smooth_predictable,predictable_kelly,,,-18.13518786430359,
0.5857894736842105,100,0.5,lcb,smooth_predictable,predictable_kelly,,,-18.13518786430359,
0.5857894736842105,500,0.5,lcb,smooth_predictable,predictable_kelly,,,-18.13518786430359,
0.5857894736842105,1,0.5,lcb,smooth_predictable,greedy_kelly,,,-18.13518786430359,
0.5857894736842105,3,0.5,lcb,smooth_predictable,greedy_kelly,,,-18.13518786430359,
0.5857894736842105,10,0.5,lcb,smooth_predictable,greedy_kelly,,,-18.13518786430359,
0.5857894736842105,100,0.5,lcb,smooth_predictable,greedy_kelly,,,-18.13518786430359,
0.5857894736842105,500,0.5,lcb,smooth_predictable,greedy_kelly,,,-18.13518786430359,
0.5857894736842105,1,0.5,lcb,inverse,round_robin,63,63,-18.121826648712158,
0.5857894736842105,3,0.5,lcb,inverse,round_robin,63,63,-18.1165668964386,
0.5857894736842105,10,0.5,lcb,inverse,round_robin,63,63,-18.105632781982422,
0.5857894736842105,100,0.5,lcb,inverse,round_robin,63,63,-18.03908109664917,
0.5857894736842105,500,0.5,lcb,inverse,round_robin,63,63,-18.14614486694336,
0.5857894736842105,1,0.5,lcb,inverse,predictable_kelly,,,-18.14614486694336,
0.5857894736842105,3,0.5,lcb,inverse,predictable_kelly,,,-18.14614486694336,
0.5857894736842105,10,0.5,lcb,inverse,predictable_kelly,,,-18.14614486694336,
0.5857894736842105,100,0.5,lcb,inverse,predictable_kelly,,,-18.14614486694336,
